V1,V2,V3,V4,V5,V6,V7,V8
823.49225,851.2294,851.2271,850.24805,827.4348,857.79333,858.99036,864.9722
1159.9823,1153.0084,1172.3457,1176.3289,1172.8369,1170.6685,1202.7909,1215.5885
12354.767,13123.387,13098.295,13674.963,14530.293,15301.289,15009.006,15890.481
7319.921,7380.82,7428.433,7477.7188,7589.121,7612.4365,7620.3823,7693.8447
3392.532,3433.9602,3442.3547,3443.2002,3410.0696,3437.3499,3453.288,3478.9343
1049.271,1038.1736,1036.5671,1049.2859,1046.9567,1044.1664,1040.8702,1052.2954
6259.2954,6434.2095,6526.9834,6580.582,6756.8516,6864.3535,6913.8564,7053.724
4041.9175,4100.0977,4080.891,4126.8735,4400.876,4328.995,4265.666,4311.117
3325.066,3340.1804,3388.6128,3399.3972,3407.8354,3377.646,3421.459,3459.4348
2688.3862,2713.2095,2735.54,2759.938,2772.3044,2777.3125,2790.8586,2830.6638
6311.1543,6335.2017,6398.1323,6428.669,6327.698,6304.576,6371.0044,6436.887
2042.6205,2079.2546,2106.2417,2101.1423,2139.7114,2161.8704,2176.17,2181.5874
2899.8142,3005.9746,3096.8135,3120.3228,3084.8218,3148.9207,3218.9822,3272.457
7391.8076,7388.6514,7543.5117,7497.7324,7358.4287,7404.735,7526.423,7493.321
4748.084,4752.745,4781.553,4807.548,4826.4165,4825.648,4842.106,4875.865
4419.9937,4434.7773,4450.9927,4462.537,4474.0195,4481.0254,4487.278,4505.2373
8652.48,8883.653,8721.21,8730.356,8738.059,8968.092,8795.3,8798.603
1951.0579,1957.3943,1961.2434,1966.5969,1967.4532,1971.9194,1973.1385,1981.8585
10585.881,10804.08,10663.836,10688.493,10678.992,10890.136,10739.495,10765.625
5588.2515,5650.092,5630.4844,5677.052,5600.6763,5651.043,5625.1987,5680.8677
2745.1443,2744.4177,2728.9226,2731.7847,2750.3047,2745.757,2721.837,2723.422
9885.322,9805.356,9745.22,9882.934,9927.767,9877.045,9779.438,9861.256
5792.5957,5839.1924,5948.6416,5816.1367,5876.6665,5931.474,6057.6064,5833.764
4243.665,4292.9756,4263.76,4262.7485,4245.477,4305.4424,4275.0312,4275.6104
966.7112,898.8462,945.6709,957.33545,976.3611,941.7445,988.161,1021.9591
2379.169,2425.1484,2467.5007,2476.8843,2493.0918,2533.5432,2561.0051,2590.4194
10388.176,10570.681,10794.523,10901.729,11003.017,11097.1,11220.197,11439.068
1423.2178,1434.888,1435.7468,1429.7769,1457.2268,1462.5598,1458.3369,1456.4286
4558.663,4676.8613,4783.0054,4793.0884,4884.782,4974.38,5050.1274,5114.7
16695.281,16950.58,16523.994,16612.154,16451.06,16832.643,16282.528,16433.17
11866.278,12005.001,11848.505,11981.411,11932.648,12044.862,11880.097,11977.286
4111.5586,4311.1196,4132.429,4204.4844,4101.731,4296.0,4118.6177,4164.0605
22082.38,22055.348,21974.963,22534.025,22418.436,22245.129,22058.918,22813.361
5259.0444,5228.7056,5222.7886,5239.6436,5255.4155,5234.6045,5218.4214,5235.673
1141.9772,1146.2408,1145.724,1137.6477,1149.6277,1152.4708,1156.7123,1142.6978
4045.558,3956.4163,4037.0156,3931.3184,3980.4395,3959.3813,4036.9587,3938.3423
5931.3115,5944.878,6013.3003,6017.3945,6177.644,6161.0605,6185.785,6216.52
8213.203,8216.68,8208.633,8227.014,8219.886,8228.073,8196.365,8201.66
2311.838,2310.0586,2309.3677,2312.7756,2309.0322,2303.3992,2299.8025,2318.1184
2127.6792,2125.6975,2125.7456,2131.651,2125.8362,2118.9993,2117.2507,2137.766
8786.097,8981.643,9238.166,9485.683,9812.209,9885.713,10032.381,10331.797
8832.136,9075.097,9341.926,9560.917,9891.27,10046.779,10198.116,10496.138
2948.7476,2938.4414,2953.654,2957.0322,2949.916,2943.6218,2960.8806,2967.1182
4946.138,4946.625,5020.136,5078.403,5084.0234,5065.171,5115.9014,5208.361
7220.785,7378.519,7273.5537,7255.99,7255.4077,7424.7173,7286.8623,7266.78
3621.2034,3708.4905,3772.6177,3681.0256,3663.336,3700.1462,3753.0198,3690.2463
7149.9233,7101.806,7111.887,7059.671,7117.877,7076.845,7077.626,7018.1543
3594.4104,3582.8855,3580.7354,3578.7751,3598.727,3604.755,3598.7788,3585.8022
1521.4294,1578.3407,1507.9573,1498.2045,1536.971,1603.841,1534.7759,1506.2994
1450.2239,1483.1302,1409.4912,1420.4519,1459.0674,1504.4597,1429.1179,1425.7809
3644.4287,3770.1567,3682.8953,3648.3708,3670.572,3788.8916,3669.523,3642.1355
17714.314,18882.34,18207.547,18507.63,18066.496,19001.133,18266.996,18508.084
4905.5757,4997.7944,5037.281,4880.826,4952.5996,4991.2324,5018.3203,4891.1064
1133.3816,1286.8304,1286.5037,1149.484,1137.6251,1271.4891,1270.8551,1160.7056
2201.9233,3190.6355,3031.5098,2400.9858,2418.528,3201.7207,3062.6316,2432.5713
6088.3384,5704.0986,5764.1777,5507.4614,5862.4307,5470.71,5460.3823,5302.572
9905.976,9915.885,9970.126,9984.333,10026.247,10030.422,10064.462,10095.245
4260.825,4325.335,4289.027,4280.465,4284.315,4348.6655,4283.2554,4295.25
6491.9463,6497.2695,6509.744,6478.2246,6491.3115,6493.891,6516.084,6478.894
5764.3535,5915.0806,5998.1187,6016.848,6088.6504,6201.647,6252.0635,6307.855
2829.9734,2912.563,2976.7756,3012.284,3027.8254,3098.3667,3147.3198,3216.439
15793.699,17183.004,17133.992,16746.31,16560.418,17635.629,17313.854,17158.502
5332.5537,5353.1797,5491.964,5559.729,5659.4717,5622.961,5724.755,5825.855
5260.2227,5394.491,5572.891,5641.245,5802.6855,5867.9053,6000.4316,6108.2954
3590.7754,3704.645,3636.4224,3622.205,3569.9514,3673.378,3581.1545,3586.0635
7471.8896,7430.846,7756.9795,7817.2495,7833.834,7553.782,8009.508,8145.179
10252.607,10418.507,10588.759,10576.712,10727.822,10825.796,10888.881,10976.249
1125.5452,1123.3558,1121.9342,1118.1672,1121.7906,1122.4788,1119.0958,1113.0334
8422.257,8375.467,8410.929,8385.954,8440.235,8382.779,8405.842,8377.245
12892.043,13159.235,13371.289,13030.621,13023.469,13181.673,13306.152,13002.953
929.61053,1004.7737,884.72406,796.21674,966.49194,1036.0598,905.28894,851.7631
1786.4033,1754.961,1837.2892,1892.1211,1845.4926,1762.4962,1831.1862,1884.1494
1874.2563,1937.1876,2026.9437,2110.5273,2004.8486,2028.134,2105.4136,2218.2507
10850.634,11067.401,11242.414,11347.07,11440.641,11630.909,11743.889,11921.812
9428.85,9456.656,9492.588,9516.475,9532.983,9552.934,9582.382,9613.197
6600.023,6942.752,7183.1406,7114.8115,6980.0215,7257.1274,7456.087,7453.255
5601.3013,5667.911,5615.2266,5604.4526,5667.635,5694.168,5643.6367,5647.2017
4254.944,4282.0024,4237.848,4233.2373,4347.8813,4335.6963,4292.3213,4289.1313
3853.2266,5629.4326,1141.1205,2345.6233,4058.3684,6108.4775,1470.3433,2453.2988
1968.1212,3409.4404,567.7632,1325.4701,2135.4956,3666.8794,779.0617,1380.9789
3724.8716,5783.3945,1633.3127,3212.458,4199.9414,6293.7886,2122.8662,3353.9644
8064.82,8897.446,6920.432,7929.7627,8332.678,9102.225,7146.0435,8002.9346
2066.6296,3746.6553,372.82727,1299.0542,2264.0232,4093.9043,647.928,1386.0858
7662.9976,14315.516,2396.4897,4491.978,8440.931,15498.9375,3472.9216,4811.8716
2884.7424,5526.054,528.6824,1865.6227,3077.427,5867.553,831.7114,1959.179
3163.044,5872.384,686.71765,2222.3289,3513.8955,6407.361,1125.9974,2330.256
5369.578,10395.318,1084.2668,3672.9224,5884.1836,11171.462,1759.6409,3887.9844
4728.2114,4513.901,4713.1357,5033.414,4957.4443,4702.105,4900.5464,5264.9883
10226.391,10339.508,10411.147,10455.209,10516.442,10597.935,10654.055,10729.486
10348.076,10407.533,10533.231,10571.945,10687.255,10711.992,10809.243,10880.745
2034.2258,2039.5667,2030.5432,2025.3926,2031.8763,2037.9014,2023.3268,2025.4126
6318.465,6274.996,6223.0015,6360.138,6326.593,6292.28,6235.8936,6351.907
3827.1643,3800.808,3814.4133,3837.1323,3807.2256,3804.1267,3816.293,3836.83
12464.11,12468.809,12475.818,12547.917,12607.373,12591.288,12585.477,12675.4795
4495.757,4532.591,4511.957,4562.689,4545.495,4574.8955,4551.4194,4605.575
5717.9424,5763.8936,5829.394,5804.4077,5845.71,5852.288,5906.254,5886.5312
731.0238,712.38367,712.7392,744.4221,758.808,729.00024,735.3535,757.0172
807.862,824.51483,716.5722,755.47217,833.0637,837.75684,730.0906,772.0587
3762.424,3745.4055,3802.8657,3827.4175,3784.6475,3760.2522,3811.932,3843.1255
4849.9717,4842.3213,4894.511,4874.719,4844.251,4840.5854,4886.595,4869.334
8807.155,8671.901,8936.988,8767.537,8786.69,8648.437,8898.785,8775.517
3710.379,3722.7551,3747.6323,3741.0159,3751.1404,3753.8303,3775.8337,3781.401
6732.4727,6777.008,6779.854,6838.7495,6783.2275,6821.0786,6819.617,6877.0244
9805.422,9818.767,9859.221,9858.493,9882.4375,9887.442,9911.453,9921.344
4032.679,3995.4214,4075.6218,4083.7158,4079.9263,4040.2842,4110.382,4118.5396
5114.809,5069.872,5148.271,5138.522,5084.4756,5047.617,5121.8203,5111.7544
7004.226,6940.367,7097.189,7043.129,6996.4478,6928.0806,7089.059,7043.527
3950.322,3956.595,3958.0276,3952.043,3958.7476,3952.283,3952.3955,3957.4648
5263.9097,5337.0967,5297.502,5337.4243,5279.8857,5343.343,5302.1533,5343.343
7448.8823,7483.165,7438.0093,7475.169,7425.723,7475.0835,7421.9985,7453.965
1494.9187,1502.3599,1500.3223,1501.5398,1494.4633,1501.6688,1496.7566,1497.9797
3968.8022,4033.5427,4057.391,4049.334,3964.8743,4026.383,4049.055,4042.828
5059.38,5251.8403,5092.514,5203.621,5063.4214,5261.9385,5103.381,5193.5786
6553.508,6687.318,6565.492,6697.795,6565.7554,6722.5596,6591.025,6710.437
3295.3105,3334.217,3372.9973,3332.7495,3306.3364,3338.1292,3374.8325,3339.467
5795.023,5833.842,5910.192,5892.8506,5824.5933,5839.011,5914.301,5919.421
10831.738,10711.158,10834.534,10922.264,10829.979,10639.258,10759.984,10878.348
29121.883,29822.172,30369.139,30816.3,31131.562,31708.43,32119.092,32698.402
2740.8972,2786.6636,2819.3386,2850.4744,2881.02,2919.9336,2941.1602,2984.5745
12269.891,12381.521,12446.977,12504.642,12562.403,12651.717,12698.167,12776.704
23304.508,23695.166,24002.432,24265.838,24567.64,24911.879,25108.045,25500.014
5928.3975,6088.098,6158.8916,6234.02,6398.282,6518.749,6540.122,6656.1577
12180.7,12025.517,12182.302,12402.866,12259.022,12291.662,12348.866,12368.253
2586.617,2598.2495,2610.2014,2619.7783,2627.0054,2634.7837,2644.0857,2658.104
13839.526,13946.655,14030.665,14095.583,14163.535,14259.022,14321.347,14409.1875
10365.964,10404.748,10441.801,10303.613,10475.259,10477.872,10489.653,10396.574
2117.475,2182.5088,2219.9233,2237.8665,2273.1006,2311.011,2331.0176,2365.3462
5330.8433,5292.757,5372.0977,5549.9624,5603.3984,5545.076,5593.2466,5771.006
9957.389,10236.797,10457.557,10648.246,10795.109,11027.956,11184.175,11449.935
8653.209,8747.028,8896.959,8996.151,9032.619,9099.567,9205.265,9369.811
1571.1047,1574.6434,1586.7975,1580.0305,1593.8055,1591.7212,1598.4054,1593.7749
3060.4739,3056.3606,3060.0044,3063.6614,3060.649,3056.8535,3057.8096,3062.2441
7912.576,7918.971,7932.4297,7950.646,7967.385,7950.1655,7951.3823,7980.5425
8605.026,8657.477,8687.492,8722.914,8750.236,8762.351,8774.178,8824.642
2779.1052,2806.4993,2824.794,2823.1633,2862.0361,2875.268,2882.3176,2892.939
1955.1698,1975.4381,1988.7664,1963.3352,1985.0564,1999.2368,2007.9408,1988.9768
18280.936,18442.205,18621.47,18772.52,18916.723,19040.373,19174.56,19383.145
18169.709,18369.482,18519.557,18654.602,18784.695,18965.988,19075.92,19260.861
7881.958,7991.702,8092.1885,8230.02,8304.019,8402.416,8461.424,8646.755
14973.425,15145.963,15270.49,15413.001,15519.043,15668.645,15753.084,15952.49
13695.981,13792.104,13859.321,13910.928,14006.084,14078.78,14123.406,14197.738
14119.195,14288.222,14458.125,14547.543,14631.729,14769.431,14902.192,15025.698
13410.723,13614.021,13754.357,13882.582,13993.734,14175.423,14272.209,14454.777
5455.1216,5506.692,5550.4194,5544.1973,5529.2134,5554.1157,5593.165,5598.476
2482.8787,2529.2986,2567.6863,2568.4526,2578.0862,2602.8147,2636.0923,2647.9387
1505.9083,1520.4926,1521.2073,1514.8035,1504.1306,1515.4362,1516.2452,1514.8073
1482.9359,1484.9512,1485.4468,1489.8668,1484.0366,1487.2551,1485.287,1488.3027
7915.7217,8018.6914,8097.364,8153.3545,8295.563,8364.163,8406.5,8487.672
1528.5736,1567.5405,1589.3452,1611.0997,1632.4285,1664.3776,1679.1155,1709.3473
1838.5735,1876.676,1904.4568,1926.3754,1949.2003,1976.0564,1997.3529,2027.4662
3985.7102,4088.2764,4163.7793,4222.558,4302.6465,4389.7695,4444.891,4523.0127
4854.8994,4910.76,4942.0703,4933.688,4903.7974,4946.7197,4964.6216,4971.449
2235.3535,2274.274,2291.2864,2300.6692,2329.7688,2359.4568,2371.468,2390.7622
5400.622,5489.8306,5533.8765,5538.8765,5571.267,5626.035,5661.017,5674.422
6029.6855,6068.333,6115.618,6177.8325,6200.6665,6218.233,6240.0454,6319.8257
2800.0552,2840.479,2863.8914,2882.8074,2905.6228,2939.135,2955.4856,2981.8032
1343.7716,1362.9042,1369.9203,1371.5286,1353.3423,1376.8132,1378.5448,1379.4786
1185.0957,1198.78,1207.0244,1214.9429,1222.9863,1234.343,1240.0123,1251.0026
1120.9742,1129.4918,1134.8752,1140.2314,1144.6223,1151.4822,1155.2043,1163.0273
1075.484,1076.3761,1079.8422,1079.2852,1080.253,1080.2429,1082.8783,1082.4344
1072.0448,1080.7872,1076.0999,1072.6283,1070.8,1076.1599,1070.862,1069.6991
1050.653,1059.1024,1061.0903,1055.3042,1057.1418,1058.8625,1061.541,1058.7552
1099.6382,1107.797,1112.107,1114.5151,1121.1608,1126.4716,1129.883,1134.0316
1419.9158,1426.1548,1439.9205,1458.126,1461.1108,1462.3529,1471.4252,1495.8876
1163.9908,1172.8531,1179.8091,1184.686,1191.7836,1198.4082,1203.7766,1210.749
1222.0679,1233.8772,1238.5887,1243.7982,1254.1494,1260.5642,1263.5951,1272.5233
1161.0123,1172.0928,1178.3761,1184.3884,1190.4043,1199.0055,1203.4357,1211.1481
1163.0858,1171.9073,1177.2916,1181.9899,1187.9049,1193.4978,1197.3583,1203.4131
987.2948,987.16595,988.8424,988.157,989.777,987.1301,989.1876,989.0809
1611.4722,1635.6268,1646.5511,1654.8959,1671.7306,1689.9031,1697.0344,1710.813
3223.39,3269.3562,3301.1438,3334.5903,3367.3022,3405.6792,3428.5066,3471.531
1936.9924,1962.6274,1979.8077,1995.7325,2012.6685,2033.288,2045.8162,2067.9888
1585.3843,1597.2258,1609.1279,1620.312,1632.6156,1637.8163,1645.9615,1660.7112
2934.1116,2962.7214,2968.5288,2993.3987,3006.088,3042.0942,3033.0718,3074.24
9820.335,9826.405,10015.831,9950.409,10044.735,10011.647,10173.75,10146.039
9376.839,9583.1875,9537.589,9367.276,9475.542,9587.651,9533.45,9411.554
7125.676,7148.805,7181.576,7233.4287,7331.9556,7368.848,7356.5347,7406.4775
1960.2993,2003.3972,2023.092,1958.2932,1940.307,1983.1007,1986.876,1936.9347
2605.3801,2621.3862,2639.0994,2658.4512,2674.2603,2678.5732,2683.99,2707.6677
2640.744,2665.189,2696.168,2727.2512,2752.64,2771.0984,2792.3237,2827.9365
1250.0726,1263.4951,1271.2085,1276.0521,1283.7712,1294.7764,1298.5435,1308.8934
1337.5502,1349.951,1361.3499,1369.7421,1366.7584,1379.6224,1386.5488,1399.0198
1124.7303,1134.8508,1140.0205,1144.3917,1150.1606,1158.3723,1161.9836,1168.5674
1112.6938,1120.242,1124.1355,1126.5574,1131.2905,1136.7632,1139.3127,1143.6523
1099.7081,1107.5228,1109.031,1110.3186,1114.4556,1119.5365,1120.1156,1121.7118
1104.1007,1110.2214,1113.9662,1116.1083,1118.7075,1124.1014,1126.5378,1130.2089
1073.2211,1072.5226,1069.4458,1068.008,1077.3632,1076.1685,1071.4338,1070.4128
1174.2177,1168.3329,1179.2334,1180.8602,1189.3202,1179.8052,1188.9492,1192.6938
940.5667,967.0436,960.1768,944.51184,947.8845,967.2913,960.25024,947.707
1087.473,1107.106,1106.7462,1099.15,1112.259,1123.8944,1121.6832,1116.9628
1205.7727,1214.1183,1220.5802,1223.2437,1230.516,1234.6305,1238.9764,1243.7615
1420.2178,1429.6013,1445.9366,1445.2026,1458.3351,1459.6987,1472.8732,1480.5444
1268.5575,1283.3124,1292.4121,1298.4489,1309.0109,1316.2604,1321.5569,1332.6493
1221.0449,1232.3081,1237.006,1238.3396,1249.8705,1255.8551,1258.2983,1261.949
1222.8818,1228.8756,1236.0986,1244.1896,1250.1252,1255.2275,1259.0538,1269.6017
8383.37,8544.059,8562.702,8451.038,8463.649,8488.755,8539.783,8544.641
5843.34,5932.518,5961.343,5971.4077,6044.8325,6088.672,6101.386,6137.6885
9279.915,9438.549,9498.182,9573.48,9723.882,9822.699,9842.15,9962.105
7421.8794,7533.7515,7611.8657,7610.9536,7680.181,7749.7363,7811.961,7832.448
5579.4585,5629.2656,5680.915,5693.3403,5720.0273,5754.4775,5785.6167,5808.06
5091.838,5112.5586,5118.8135,5130.102,5142.2324,5129.599,5126.285,5143.9326
6259.2783,6276.1562,6174.1167,6195.949,6330.3413,6312.4854,6163.0254,6194.274
7680.4966,7775.687,7866.2373,7896.0527,7955.128,8020.4473,8078.1523,8132.7695
26411.84,26708.012,26932.297,26976.314,27220.975,27319.232,27419.408,27579.123
3702.9058,3795.655,3863.5925,3941.365,3977.121,4063.289,4109.2812,4220.508
6335.368,6497.6606,6608.931,6726.408,6792.352,6925.7173,7001.0923,7170.693
6727.2275,6840.6875,6926.888,7016.585,7089.5024,7185.583,7239.828,7355.7227
2929.1694,2956.1953,2968.1204,2977.373,3004.3655,3022.95,3021.142,3041.0242
1579.167,1613.0955,1649.3086,1620.1119,1584.7974,1613.4918,1643.9316,1617.8373
1896.6901,1907.7904,1939.4235,1929.1781,1919.8385,1917.8229,1942.127,1934.5574
6908.727,7060.962,7139.763,7237.6997,7317.6484,7458.1387,7502.7256,7642.088
1695.9226,1705.6829,1730.5725,1725.8936,1747.6646,1752.6644,1771.4001,1775.7177
2016.5785,2028.9806,2040.0204,2054.6934,2054.137,2067.6375,2071.8286,2094.0527
1401.1243,1415.0305,1415.6268,1406.9978,1404.1458,1406.879,1407.6403,1411.0454
1315.6998,1325.1969,1329.0464,1333.6078,1336.4712,1345.1495,1347.5356,1353.4165
10392.596,10376.507,10302.967,10414.335,10470.04,10463.758,10367.88,10479.595
3179.6306,3176.6357,3191.3345,3202.634,3224.2932,3219.0046,3229.1248,3241.8591
7926.908,7954.7383,7963.4927,7943.7363,7972.272,7953.6055,7961.9087,7963.9307
3902.8057,3966.3062,4043.5244,4099.122,4164.213,4211.8477,4272.5195,4337.536
3366.3347,3382.2883,3383.9077,3384.0254,3392.2776,3406.3145,3405.081,3401.7378
1393.2963,1399.07,1405.8911,1409.4586,1417.4406,1420.0995,1425.5363,1430.4797
9478.89,9535.827,9568.21,9593.492,9655.159,9668.284,9691.36,9732.532
2132.0723,2136.0005,2143.597,2147.212,2156.5718,2157.1726,2162.475,2167.1536
1090.706,1093.9911,1100.0579,1104.7485,1111.8464,1113.4711,1118.2705,1124.1838
1932.3857,1989.5135,2006.5535,1963.3826,1930.9905,1983.7698,1994.1,1959.3992
3576.5293,3598.9705,3633.772,3671.0479,3707.1416,3722.0264,3747.4749,3794.4355
7910.0186,7944.7607,7948.312,7929.0107,7954.8364,7940.4883,7942.1025,7943.4707
5020.958,5094.6816,5192.772,5176.171,5207.428,5244.267,5318.973,5318.958
2017.003,2009.6235,2006.6151,2016.3806,2022.7053,2016.0494,2011.2764,2021.399
1295.5874,1314.3848,1313.5535,1308.1976,1297.3154,1315.4906,1312.8745,1308.4548
1074.9626,1073.4224,1076.5575,1075.3549,1077.0555,1075.3441,1077.4927,1076.332
1144.8081,1151.5594,1163.5848,1168.9072,1175.308,1179.341,1189.3071,1196.656
10336.177,10370.055,10372.356,10375.885,10363.212,10337.264,10344.495,10380.507
1092.353,1093.9194,1093.8063,1094.1647,1093.9592,1094.8914,1093.114,1094.9529
10184.864,10279.754,10276.913,10201.332,10201.552,10221.883,10217.298,10235.057
1080.1907,1087.7646,1092.1708,1095.636,1095.1564,1101.737,1104.966,1109.6942
1073.0988,1072.5118,1063.9677,1077.4209,1083.5586,1084.0027,1073.1538,1086.3008
1105.7266,1107.7616,1112.6207,1118.042,1123.9336,1125.5778,1128.9073,1134.7643
1123.9824,1127.9554,1129.2399,1126.3961,1130.7867,1128.1381,1129.3291,1129.4453
1348.6793,1368.9517,1395.7498,1410.5734,1439.6333,1456.2946,1475.9772,1494.2484
1128.8153,1134.5398,1140.0148,1143.8108,1150.6866,1154.4106,1158.5906,1163.6007
1124.38,1131.267,1134.0337,1136.56,1143.421,1145.4858,1146.9232,1151.4617
1117.666,1119.701,1122.8214,1126.8577,1129.282,1130.162,1131.9436,1137.3287
1132.3423,1136.5763,1142.1947,1146.4028,1153.0095,1155.3457,1159.6924,1164.9062
1182.2552,1187.411,1196.6567,1205.4639,1210.641,1211.622,1219.4125,1228.8295
10232.444,10340.564,10397.874,10448.865,10540.487,10625.678,10658.748,10737.217
1192.4613,1205.1008,1215.1201,1224.8885,1237.1724,1247.6503,1254.7429,1267.2258
2814.5652,2812.937,2822.691,2814.2524,2820.7178,2815.1616,2820.3357,2808.4897
1256.6985,1276.3965,1280.1466,1282.1327,1294.8748,1313.0986,1312.228,1312.4285
10359.252,10407.975,10390.497,10350.124,10417.482,10505.823,10458.726,10392.255
8559.801,8564.302,8575.981,8578.273,8595.722,8597.858,8599.973,8609.592
4139.032,4166.58,4187.6353,4211.3936,4232.363,4263.4146,4274.8477,4297.2275
12018.771,12040.671,12046.882,12107.523,12150.776,12192.173,12174.236,12224.351
15071.723,15204.075,15319.811,15441.999,15529.038,15658.613,15734.34,15878.115
9041.69,9131.328,9166.899,9159.458,9273.231,9311.559,9331.337,9357.062
8606.313,8608.075,8637.667,8660.1875,8659.591,8639.195,8662.677,8689.697
1188.225,1198.9023,1206.11,1214.2467,1219.31,1227.4972,1232.0066,1243.9161
15489.277,15696.944,15834.977,15955.568,16078.219,16257.941,16356.428,16514.035
23298.545,23476.84,23672.803,23631.273,24015.98,24082.83,24166.977,24267.92
19121.602,19159.326,19476.05,19496.773,19666.309,19540.783,19762.77,19936.139
14727.928,14937.213,15258.023,15202.042,15544.7,15702.914,15882.35,15987.304
12936.31,13088.1045,13222.962,13278.991,13362.194,13490.42,13578.93,13670.8
10854.38,10972.72,11046.601,11122.423,11174.11,11271.14,11299.505,11413.518
15340.029,15503.505,15635.275,15746.88,15881.84,16013.008,16104.744,16255.9375
23620.55,24265.227,24642.977,24900.432,25055.436,25623.805,25897.992,26342.201
20571.191,21743.66,22218.086,21451.611,21153.959,22057.545,22557.434,21933.451
8555.305,8545.052,8714.264,8720.472,8818.453,8783.366,8924.445,8956.564
