V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
25.374985,17.908127,6.229889,28.72638,76.406906,108.568436,160.8648,275.2843,382.76715,415.08466,403.65662,390.4157,360.9819,316.91663,357.46503,417.38504,420.56,331.3409,209.78625,105.971054,43.66017,14.440353,22.67595,7.352249,11.12384,27.523636,19.152222,56.279785,119.7783,115.9557,177.97906,269.2643,372.4643,431.46667,384.97473,332.40518,333.50443,291.246,377.14438,478.19727,496.38245,392.8769,244.85046,113.69692,41.094604,2.0251312,2.9579315,3.9667664
235.98706,238.43726,733.6968,1603.3113,2434.6516,2961.4067,3011.0422,3564.562,4366.407,4455.9077,4223.461,4277.8076,4620.583,4873.788,4220.675,3210.1267,2579.3313,2282.7742,2135.6716,1591.6415,800.2584,432.97388,264.21997,210.46387,287.58936,201.5376,602.41174,1535.2114,2453.2646,2830.9844,3455.0063,4148.0254,4456.884,4998.6406,4731.7227,4404.5605,4824.1035,4621.261,4116.5107,3353.2297,2696.7078,2355.3113,2249.806,1551.5486,879.8861,268.88257,199.73218,128.54443
26.565979,28.159637,53.30522,138.46997,218.04031,188.45148,160.39143,190.14253,346.3579,268.3436,167.25699,179.85497,189.32614,256.92578,229.68509,186.73907,157.41483,173.33093,137.879,116.69109,71.87712,59.162857,38.273346,15.666794,33.915115,34.61473,114.613846,217.86931,334.98132,280.67087,257.321,355.22733,502.58838,466.03073,232.63528,208.91891,279.51962,300.82745,261.02515,200.3609,155.71777,128.24011,122.308075,91.64581,52.52095,43.258575,34.205734,20.436203
20.30568,19.837997,100.24936,321.8046,525.3437,606.03186,568.3722,609.45386,800.9258,730.63776,627.94617,486.8798,462.40897,465.72324,373.46478,264.62448,202.19421,169.95544,175.54399,111.52597,28.511047,19.564392,17.976685,19.071198,38.94191,11.898468,72.25429,269.6173,443.59174,468.17163,505.30792,510.346,634.5836,706.02515,543.5553,431.88483,401.36737,378.58316,344.9506,269.48285,236.66278,197.22504,191.71545,151.68216,93.31503,60.89923,37.539368,37.679733
612.8893,467.41748,472.5078,883.8882,1410.836,1908.4222,2263.5918,2926.3633,3609.0752,3809.7283,3784.6187,3730.4458,3778.0796,3872.7878,3625.712,2788.0527,2124.7705,1877.2993,1850.4574,1561.2549,1187.5885,1051.5692,859.4597,626.29297,455.84473,374.5902,611.1797,1289.7401,2092.4753,2123.227,2475.4312,3043.751,3430.803,4099.8267,3988.0615,3852.853,4115.6865,4323.206,3930.6592,2938.2441,2179.0417,1841.5496,1814.2819,1303.6982,959.30334,590.2373,515.2473,366.66614
17.699707,18.952911,35.51178,140.31133,332.40976,416.13547,437.77277,564.3705,652.8001,629.93604,549.7074,556.3893,693.6842,781.0475,631.3152,403.05804,277.5896,181.64084,138.07265,92.16452,70.12543,41.529984,24.091187,20.513794,18.215118,19.49234,39.10016,129.73692,295.1949,373.57086,406.95972,455.26425,490.53424,576.1078,492.3041,481.69348,592.7644,605.4502,542.8009,355.80655,248.45114,155.78549,118.30965,94.29489,58.962555,45.173004,31.809326,21.793274
361.45795,486.797,502.4598,535.5956,605.0731,617.27673,589.4415,657.6074,740.2345,719.3524,579.61475,376.23505,247.06184,174.30817,126.89889,77.602036,43.3656,35.07927,20.519775,-2.0161133,19.414154,14.374115,35.85646,144.4375,281.488,387.3508,439.6618,415.55798,495.82996,551.65845,522.6505,509.26404,593.43054,593.386,470.91388,310.77264,202.28333,130.07726,101.32379,83.19246,49.175766,25.578339,-10.630173,25.350311,18.460754,33.35144,38.599167,123.83473
160.64056,209.96356,225.52136,240.3028,257.13025,255.46335,243.27454,257.0617,290.93616,304.92047,261.05154,183.13081,118.75544,90.19884,68.52609,47.13205,28.357063,21.689774,16.178818,11.181015,13.709221,13.975609,25.030853,77.871826,133.03334,181.32788,207.61841,204.05356,237.97186,250.37115,228.75331,233.21005,252.88162,269.4686,222.03442,156.33347,105.6884,81.990265,62.2762,49.368103,32.839912,20.061478,4.4406357,12.766693,14.504753,19.95343,28.474083,66.39155
203.41583,136.21417,153.60754,320.05933,490.45264,701.4674,824.4488,1225.3977,1816.8395,2044.5215,2016.3566,1897.1577,1807.2773,1923.7571,1797.6719,1412.9697,1037.4155,964.6968,869.42865,645.77893,403.1134,377.33264,310.39502,220.95691,136.67615,92.653015,213.00885,464.03058,777.7324,741.3966,932.6948,1276.4874,1776.1777,2199.9167,2029.3113,1838.1606,1963.4307,2156.1843,2002.8594,1503.2,1096.9174,931.6317,869.32214,509.04742,311.3855,199.21466,187.53412,143.81537
12.3545,6.783722,30.351646,119.643684,224.72119,265.34253,249.38786,282.08447,380.70258,370.93976,326.50153,246.004,251.02742,264.52454,264.18192,187.81749,127.96228,78.77495,62.09836,48.38018,14.971672,9.536186,8.92289,9.011841,12.201904,14.503052,28.556,109.11211,184.78021,210.19342,209.28589,223.95657,284.00815,325.4593,258.56253,211.88861,205.90959,221.46127,199.73355,153.55833,102.8197,73.458885,45.255257,38.365257,22.3973,16.775093,14.168175,13.974182
19.221586,18.795424,18.267376,17.865503,17.676367,17.379374,17.429615,18.746685,20.127344,21.672253,23.041653,24.037422,25.063395,25.585548,25.973564,26.034203,26.204477,25.795166,25.465858,24.400126,23.123108,21.622831,20.639723,19.680222,19.170048,18.592154,18.003092,17.845318,17.57231,16.792564,17.19317,18.660412,20.017338,21.757355,23.317818,24.224472,24.966513,25.47915,26.164446,26.35741,26.339075,26.03835,25.663498,24.312338,22.996893,21.122992,20.181337,19.39808
21.278673,20.653708,19.438526,18.347593,17.603657,16.686584,15.921587,14.93872,14.625309,14.398382,14.720236,15.156372,16.302124,17.716845,19.137737,20.618015,21.67363,22.70447,22.981594,23.369291,23.423172,23.275711,22.862574,22.572887,22.064821,21.54261,20.299025,19.207508,18.03347,17.351334,16.418892,15.558304,15.402044,14.431436,14.323055,14.798313,15.5048895,17.19698,18.35989,19.473434,20.69139,21.842363,22.56647,23.15735,23.162521,23.481983,23.076895,23.035732
18.3382,17.791613,17.153713,16.770227,16.627607,16.294367,16.099491,17.209164,18.69892,20.501665,22.073097,23.25292,24.497347,25.129835,25.571558,25.702148,26.00114,25.644815,25.249693,23.951687,22.470303,21.026106,20.075323,18.952524,18.25075,17.528305,16.833603,16.701902,16.469688,15.646423,15.815383,17.09845,18.616566,20.643173,22.450756,23.545946,24.443033,25.116634,25.896664,26.116358,26.203442,25.96212,25.564627,23.875326,22.417503,20.526989,19.58447,18.652239
18.675888,18.056177,17.429144,16.994427,16.742313,16.439522,16.439941,17.81693,19.275108,20.901299,22.287663,23.35302,24.498194,25.126469,25.607199,25.693008,25.820606,25.354753,24.76591,23.300026,21.896183,20.785696,20.120747,19.217093,18.603638,17.855421,17.150558,16.942966,16.618317,15.786443,16.181059,17.725304,19.18389,21.010328,22.60968,23.581392,24.431025,25.045033,25.85058,26.041254,26.04589,25.646574,25.047722,23.11724,21.812395,20.321428,19.666246,18.945818
25.2338,24.97661,24.227299,23.12482,21.576258,20.036932,18.808615,17.68926,17.01397,16.635204,16.353182,15.94635,16.011162,16.38594,17.462708,19.197315,20.648327,22.460892,23.197546,24.103374,24.865612,25.191395,25.318773,25.496555,25.134235,25.185402,24.701435,23.586994,22.448315,21.40463,19.86752,18.51705,18.057545,16.81641,16.32676,16.200245,15.8566475,16.710499,16.93906,17.773283,19.14822,20.940636,21.997486,23.535717,24.04053,24.993385,25.127949,25.324772
17.12504,16.767319,16.307377,15.942139,15.72515,15.513163,15.399709,16.971264,18.732769,20.62653,22.093918,23.1787,24.268524,24.710793,24.8903,24.57522,24.389687,23.549442,22.52145,20.685762,19.277342,18.4846,18.071918,17.3402,16.961264,16.441011,15.933415,15.816349,15.562017,14.794668,15.054655,16.70901,18.502245,20.77158,22.504545,23.41355,24.202991,24.454418,25.017334,24.926174,24.572866,23.797491,22.717443,20.380142,19.110851,17.945518,17.597656,16.994888
18.025051,17.670544,17.257383,16.818878,16.672174,16.685957,17.09703,18.492956,19.805645,20.955772,21.90194,22.602009,23.267857,23.634113,23.845903,23.796778,23.72631,23.20066,22.744228,21.776606,20.729618,19.840202,19.346418,18.488989,17.98525,17.504822,17.063717,16.859581,16.654795,16.253689,17.02353,18.536852,19.735674,21.158972,22.241577,22.81351,23.337555,23.560215,24.081127,24.135984,23.99459,23.499798,23.012825,21.700699,20.729555,19.554724,19.081995,18.329258
18.741024,18.328836,17.817,17.357603,17.099054,17.154787,17.609379,18.862556,20.112234,21.313152,22.396807,23.22189,24.060928,24.463581,24.63303,24.489944,24.373423,23.820889,23.257162,22.200886,21.282503,20.53256,20.05038,19.144772,18.496883,17.977766,17.513836,17.256285,16.998459,16.614254,17.392124,18.78801,19.860563,21.33262,22.566647,23.253418,23.9058,24.22573,24.684292,24.631382,24.386204,23.899933,23.296654,21.97292,21.05805,20.03845,19.592966,18.756012
18.344137,17.9117,17.322542,16.80861,16.59259,16.727615,17.457346,19.000296,20.31215,21.540033,22.725418,23.66091,24.66598,25.162878,25.498075,25.47219,25.471613,24.960148,24.384068,23.089314,21.687004,20.576752,19.894957,18.892418,18.248077,17.637716,17.038265,16.82444,16.570179,16.175335,17.330233,19.105614,20.16773,21.680176,23.051966,23.868217,24.655394,25.058931,25.69466,25.810843,25.680092,25.201088,24.627151,22.917896,21.611197,20.115553,19.498112,18.549908
19.181604,18.570358,17.880787,17.377693,17.138296,17.135593,17.74296,19.402672,20.89166,22.31386,23.5738,24.513296,25.476688,25.991602,26.25754,26.157722,26.123367,25.600044,25.065838,23.901459,22.676828,21.608414,20.778568,19.816006,19.133705,18.354553,17.613401,17.397846,17.092926,16.512585,17.614258,19.443245,20.765919,22.428144,23.849363,24.68412,25.424711,25.804848,26.409582,26.423363,26.265305,25.828463,25.286322,23.702044,22.558033,21.090338,20.399137,19.544083
18.123964,17.680225,17.140236,16.705116,16.430523,16.293255,16.596346,17.999222,19.285852,20.584621,21.749643,22.603832,23.55662,24.087366,24.506613,24.556995,24.608383,24.156929,23.653345,22.338776,20.967646,19.899452,19.311357,18.521786,17.967293,17.40615,16.860943,16.626451,16.335478,15.707631,16.375616,17.929071,19.158258,20.669697,21.996178,22.77389,23.456665,23.960804,24.64545,24.787174,24.709412,24.317509,23.77199,22.10639,20.800426,19.411602,18.87802,18.184004
15.939922,15.482905,14.886661,14.527267,14.316184,14.111067,13.776522,15.0317955,17.094606,19.552914,21.398563,22.525343,23.652733,24.130632,24.381775,24.179096,24.079082,23.223497,22.18783,20.249264,18.696526,17.716028,17.147512,16.33654,15.971311,15.331631,14.624344,14.5385,14.296627,13.513148,13.547175,14.932648,16.954884,19.791979,21.93041,22.813683,23.54118,23.8832,24.56229,24.60495,24.296263,23.521334,22.420635,19.925129,18.552626,17.168144,16.706945,16.142311
23.512112,23.321894,23.040049,22.888496,22.684362,22.674232,22.415531,22.70708,23.5976,25.135588,26.295742,27.06156,27.618515,27.759377,27.738394,27.484247,27.261639,26.515423,25.796343,24.881418,24.4294,24.18757,24.085762,23.714775,23.524794,23.205433,22.92454,22.869461,22.698072,22.376196,22.288286,22.705938,23.522081,25.257938,26.737122,27.218397,27.612022,27.619038,27.834976,27.71181,27.349573,26.669813,25.899036,24.792604,24.377111,23.981148,23.927315,23.654142
17.123163,16.688194,16.212383,15.8275795,15.634352,15.562107,15.793306,17.681526,19.466835,21.156078,22.508982,23.446955,24.445473,24.955338,25.313559,25.228073,25.212881,24.57184,23.381832,21.12174,19.403856,18.611921,18.194275,17.453606,17.010357,16.460548,15.888773,15.821052,15.607235,14.92972,15.605745,17.628265,19.329943,21.374668,22.878145,23.66309,24.389202,24.714653,25.446144,25.579071,25.490156,24.831392,23.638628,20.66463,19.202734,18.064707,17.774052,17.094091
16.584414,16.079054,15.474485,15.084624,14.806294,14.498783,14.145168,15.427974,17.31354,19.591473,21.462944,22.727312,23.96944,24.508507,24.86864,24.755125,24.710424,23.900969,22.996462,21.163431,19.593973,18.529644,17.863735,17.022823,16.557415,15.884951,15.17948,15.037618,14.744932,13.870636,13.907564,15.317168,17.15544,19.785183,21.929543,23.019932,23.846128,24.317171,25.089125,25.146292,24.886923,24.150953,23.194777,20.866129,19.471811,17.982742,17.414562,16.78232
17.925806,17.48952,16.987005,16.6023,16.380663,16.363974,16.768562,18.319798,19.753452,21.127876,22.263756,23.104733,24.001026,24.473206,24.771202,24.690702,24.673416,24.084673,23.38534,21.940502,20.558487,19.599306,19.063095,18.287834,17.762777,17.192919,16.661798,16.517963,16.291351,15.742297,16.566227,18.26327,19.594513,21.23679,22.542387,23.228895,23.914635,24.256878,24.84184,24.926044,24.790525,24.262642,23.525427,21.662855,20.387154,19.054749,18.592201,17.928234
17.871805,17.583284,17.211954,16.884495,16.820581,16.9796,17.524683,18.693565,19.716074,20.635708,21.32952,21.82317,22.319855,22.507952,22.479437,22.18758,22.034056,21.644253,21.147179,20.299707,19.562117,19.031057,18.638605,18.106419,17.722374,17.33944,16.98312,16.835238,16.737934,16.543291,17.37012,18.625288,19.524801,20.661617,21.467638,21.850681,22.252934,22.288837,22.448582,22.270605,22.038084,21.701109,21.211878,20.096802,19.428776,18.682491,18.400017,17.855726
25.214844,25.21888,25.095037,24.979277,24.87893,24.941332,24.751274,25.142822,25.921206,26.977882,27.81142,28.405876,28.809816,28.90464,28.894665,28.61878,28.360216,27.639172,26.87392,26.057259,25.727613,25.587002,25.522858,25.237005,25.246336,25.17194,25.010403,25.002907,24.910328,24.74385,24.690254,25.131645,25.858198,27.132122,28.166601,28.55164,28.855206,28.80959,28.972588,28.847054,28.461283,27.77486,26.966558,25.98791,25.70487,25.430384,25.392647,25.211771
18.54929,18.050987,17.56187,17.24548,16.946415,16.711472,16.854435,18.205544,19.525417,20.894714,22.000393,22.825117,23.674871,24.102852,24.44689,24.407623,24.393934,23.84931,23.210524,21.95559,20.886143,20.038687,19.54133,18.907492,18.427708,17.802488,17.300554,17.194374,16.845442,16.114004,16.577492,18.106293,19.389658,20.971869,22.261814,22.982758,23.593355,23.93887,24.5642,24.665106,24.517307,24.02422,23.33743,21.742197,20.737823,19.582752,19.156208,18.62331
18.023333,17.59396,17.129635,16.65623,16.487097,16.60804,17.312056,18.910471,20.25004,21.433334,22.527983,23.381422,24.211561,24.638535,24.902689,24.834902,24.82776,24.343538,23.832396,22.650198,21.385162,20.251114,19.497799,18.5101,17.873165,17.332893,16.84364,16.638012,16.446133,16.065111,17.2134,18.991114,20.109806,21.572588,22.814762,23.54036,24.20902,24.531832,25.095694,25.174616,25.02904,24.619816,24.095245,22.538002,21.342745,19.795631,19.11683,18.184105
17.379602,16.881662,16.293587,15.719845,15.515121,15.81686,16.838915,18.89064,20.68338,22.302502,23.65564,24.625841,25.61978,26.028484,26.256907,26.020357,25.857956,25.146563,24.44412,22.873495,21.170282,19.854237,19.021805,17.947783,17.32947,16.685415,16.041859,15.794996,15.562585,15.167313,16.777746,19.067596,20.550768,22.547228,24.12194,24.916862,25.668983,25.870275,26.452179,26.448006,26.146793,25.483944,24.748169,22.61764,21.108465,19.303236,18.62402,17.666988
17.712406,17.2992,16.819258,16.414402,16.264809,16.362614,17.032806,18.961731,20.581919,21.976423,23.135397,23.961391,24.803513,25.261816,25.516413,25.22889,25.066338,24.446018,23.678503,22.059488,20.497696,19.491531,18.90525,18.092184,17.615826,17.05034,16.54546,16.419863,16.209133,15.727615,16.927048,18.973696,20.396677,22.138329,23.441235,24.094322,24.756264,25.037132,25.57468,25.544693,25.247656,24.672586,23.865496,21.73803,20.368288,18.978222,18.50979,17.780685
15.71944,15.426254,15.062432,14.859695,14.675008,14.565497,14.304232,15.172533,16.482393,18.107199,19.462292,20.411661,21.457407,21.975424,22.246986,22.07602,21.99805,21.245703,20.185244,18.471243,17.387362,16.804436,16.48309,15.852024,15.550081,15.147149,14.717964,14.714815,14.53255,13.986761,13.974424,15.009754,16.311304,18.230757,19.829563,20.621695,21.35897,21.82214,22.402391,22.433426,22.181667,21.465954,20.363031,18.180439,17.18826,16.314108,16.02509,15.533024
18.086098,17.63301,17.117895,16.718939,16.537691,16.563448,17.148994,18.888783,20.48293,21.931984,23.049683,23.824404,24.59818,25.014965,25.25947,25.110497,24.976542,24.374197,23.666271,22.316343,21.1047,20.13148,19.423841,18.511316,17.98036,17.391367,16.853382,16.721785,16.49779,15.970684,17.020195,18.925753,20.369896,22.11382,23.417845,24.035736,24.614109,24.837769,25.44769,25.45272,25.20476,24.62029,23.893522,22.05311,20.960903,19.656153,19.07589,18.266798
17.35065,17.105934,16.760868,16.488728,16.408173,16.616282,17.169931,18.482515,19.649286,20.745882,21.726522,22.441183,23.16962,23.499937,23.725027,23.59237,23.45459,22.9226,22.332157,21.061554,19.805695,18.94373,18.420341,17.687334,17.283936,16.889486,16.53393,16.488188,16.416391,16.159754,17.09308,18.529793,19.481083,20.8801,21.999535,22.585272,23.156363,23.36573,23.846472,23.860037,23.64693,23.123259,22.51345,20.849346,19.706844,18.538345,18.12364,17.419897
18.083138,17.82619,17.499557,17.161554,17.055868,16.957005,17.391047,18.81652,20.166407,21.259758,22.00633,22.411106,22.801807,23.03645,23.205147,23.206257,23.250254,22.975967,22.741362,21.90793,20.86782,19.794682,19.077608,18.407879,18.052338,17.698116,17.331749,17.204264,17.052998,16.5351,17.338902,18.79692,20.057768,21.384754,22.229649,22.52203,22.765831,22.82921,23.312845,23.402937,23.376484,23.13813,22.84126,21.774723,20.76874,19.412954,18.792166,18.215147
16.03034,15.68251,15.251013,14.951951,14.755157,14.667491,14.808678,16.65776,18.433695,20.259508,21.626553,22.651592,23.63965,24.07433,24.245876,23.8848,23.582859,22.466677,21.136566,19.30433,18.093664,17.378218,16.95198,16.25102,15.897078,15.428854,14.970599,14.923922,14.703611,14.052405,14.639046,16.549568,18.207403,20.40539,22.04351,22.79155,23.560963,23.758446,24.294071,24.206684,23.728878,22.672525,21.259203,18.983297,17.917385,16.8603,16.548344,15.966703
18.57119,18.135626,17.594765,17.100864,16.931856,17.236792,17.989847,19.571035,21.084822,22.513617,23.812847,24.796606,25.812754,26.270462,26.444904,26.157019,25.969347,25.27027,24.613016,23.214277,21.73363,20.686768,20.070463,19.116652,18.504597,17.884193,17.305307,17.105385,16.938023,16.670238,17.88845,19.644688,20.885489,22.705105,24.2192,25.059563,25.839436,26.140812,26.61824,26.50631,26.171368,25.544632,24.87582,23.011301,21.709574,20.232655,19.72734,18.827633
17.728783,17.307367,16.756765,16.347723,16.116968,16.16278,16.81095,18.740107,20.428286,21.97017,23.189583,24.03984,24.921722,25.410198,25.718113,25.569782,25.517233,24.78973,23.845407,22.178951,20.801008,19.770023,19.077682,18.163357,17.685703,17.08564,16.49302,16.398434,16.139687,15.547585,16.71162,18.778065,20.288374,22.15904,23.57999,24.247206,24.91663,25.207281,25.875412,25.956875,25.738823,25.055145,24.060394,21.91406,20.660732,19.263079,18.71572,17.929182
18.388231,18.022404,17.592499,17.217485,17.052912,17.066706,17.488554,18.851692,20.09542,21.356394,22.538658,23.401806,24.355213,24.870584,25.211496,25.154871,25.155312,24.593239,23.973095,22.716072,21.478582,20.433855,19.728224,18.786312,18.165026,17.668686,17.246452,17.137207,16.933506,16.471596,17.284832,18.795343,19.89222,21.398954,22.750254,23.502201,24.22272,24.67338,25.291924,25.3816,25.266449,24.726898,24.074705,22.44782,21.265461,19.852802,19.24986,18.30626
18.101255,17.610542,16.94524,16.441235,16.301493,16.100058,16.511326,18.319216,20.003233,21.612352,22.962896,23.92951,24.833296,25.326311,25.719284,25.73961,25.91721,25.500727,25.175945,23.986551,22.490198,20.852995,19.77864,18.654392,18.055225,17.397905,16.702356,16.515106,16.27174,15.516998,16.420666,18.323853,19.917645,21.794428,23.330755,24.177723,24.820805,25.220203,25.950504,26.078096,26.07213,25.768904,25.409325,23.860706,22.397161,20.331987,19.340294,18.383162
19.437843,18.945139,18.344687,17.918205,17.77759,17.527422,17.589176,18.9647,20.460388,22.02992,23.416172,24.391418,25.433641,26.023405,26.449924,26.574488,26.78386,26.338827,25.98432,24.84045,23.382801,21.886292,20.937021,19.981,19.39749,18.749,18.099104,17.94726,17.707947,16.976805,17.405859,18.919628,20.359173,22.171993,23.735481,24.614353,25.339697,25.902039,26.655178,26.879421,26.91992,26.586956,26.191792,24.703896,23.291916,21.387571,20.486166,19.672668
