V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
9505.478,9515.214,9512.923,9508.668,9505.823,9507.062,9507.602,9508.113,9503.495,9507.137,9512.718,9509.659,9507.702,9517.76
16404.602,16420.258,16434.121,16449.188,16468.854,16431.316,16415.807,16449.596,16450.266,16454.053,16454.729,16472.816,16455.693,16478.72
12446.506,12441.962,12444.216,12461.155,12463.241,12450.892,12445.605,12467.244,12459.658,12455.354,12461.905,12465.963,12458.484,12461.614
1778.3434,1777.9668,1779.1599,1781.5338,1781.5984,1779.7334,1779.3647,1782.8204,1781.2582,1782.4202,1784.2053,1784.4689,1784.4773,1784.6162
16330.827,16329.57,16332.41,16339.795,16338.926,16325.654,16343.89,16355.439,16349.161,16356.341,16382.483,16369.845,16364.872,16362.802
13926.385,13936.524,13948.36,13960.239,13972.869,13944.7295,13932.354,13959.336,13959.294,13961.695,13962.166,13974.006,13962.397,13980.342
1600.0945,1600.7502,1601.7201,1603.1241,1604.1132,1601.0963,1600.4961,1603.3408,1602.3922,1602.8229,1603.5435,1604.2716,1603.4227,1604.6775
16647.846,16651.535,16654.959,16657.797,16660.713,16647.262,16662.781,16678.775,16674.979,16681.379,16710.822,16704.342,16696.92,16692.416
4785.006,4783.482,4780.2627,4787.7,4781.3535,4787.798,4794.507,4794.4463,4795.299,4787.9155,4796.8105,4801.8896,4802.7983,4792.2285
13581.663,13585.133,13593.359,13604.04,13609.574,13587.049,13583.198,13605.554,13596.716,13600.085,13607.07,13610.254,13604.8955,13613.958
1744.2277,1743.794,1744.8973,1747.2395,1747.1725,1745.3981,1745.0549,1748.4288,1746.8123,1747.9967,1749.608,1749.7394,1749.7734,1750.152
1631.473,1632.1528,1633.1696,1634.6497,1635.6807,1632.5286,1631.8629,1634.8397,1633.9912,1634.3344,1635.1115,1635.8329,1634.9769,1636.2968
5562.5146,5564.0728,5564.324,5560.369,5558.1147,5557.613,5567.176,5557.8135,5566.2695,5569.1035,5568.225,5566.0024,5568.041,5569.519
1406.8445,1406.685,1406.4535,1406.4464,1406.3397,1406.0396,1405.5361,1405.493,1406.1796,1405.049,1403.9207,1405.0558,1405.9012,1405.4218
17055.324,17060.791,17072.715,17091.133,17098.475,17069.031,17063.766,17096.434,17089.33,17090.602,17107.21,17113.564,17106.336,17115.94
16728.107,16732.982,16743.988,16762.348,16768.89,16740.65,16735.48,16767.547,16759.027,16760.346,16777.178,16781.623,16774.723,16784.848
1202.9507,1208.579,1209.0233,1204.6609,1208.6168,1207.1486,1207.8505,1209.1287,1211.7079,1212.1921,1214.2443,1216.2076,1212.8196,1212.7625
1408.9066,1406.8285,1404.9615,1408.9744,1407.4467,1404.247,1412.9475,1416.5371,1418.4669,1416.6853,1421.0768,1416.5513,1410.0818,1413.2407
14018.347,14067.933,14064.991,14044.962,14038.096,14031.9,14075.757,14060.221,14070.789,14086.322,14101.926,14094.525,14086.447,14089.474
8178.124,8195.584,8192.632,8188.901,8190.8433,8189.1953,8210.375,8205.148,8213.586,8221.066,8225.231,8223.553,8211.046,8213.1875
11985.784,12025.889,12024.946,12009.442,12000.442,11997.582,12038.781,12024.935,12032.221,12048.354,12064.8125,12054.884,12049.6455,12051.595
488.0764,490.46738,489.7495,489.75583,489.9638,488.72516,489.4028,489.11267,489.41226,489.6776,488.29147,488.68353,488.58676,489.98465
11859.779,11836.972,11853.012,11862.104,11836.59,11883.726,11932.552,11928.873,11906.528,11967.605,11983.465,11948.315,11969.334,11967.336
1497.939,1501.1373,1501.1385,1500.4731,1499.6998,1499.6031,1502.182,1501.8383,1502.136,1503.7347,1504.9025,1504.0724,1503.6865,1503.6484
1436.8256,1440.4095,1440.1262,1439.2014,1439.3025,1438.2279,1441.0872,1440.5645,1441.597,1442.5723,1443.7549,1442.82,1441.8826,1442.0433
1174.4963,1177.3391,1177.2269,1176.2101,1176.4242,1175.547,1178.3242,1177.7113,1178.5751,1179.968,1180.5907,1179.7089,1178.7948,1179.2125
1228.2993,1231.0504,1231.0885,1230.4424,1230.0894,1229.4458,1232.1222,1231.557,1232.3447,1233.3629,1234.6392,1233.5468,1232.8574,1233.0127
1689.472,1691.1218,1691.3763,1690.7289,1691.0522,1689.685,1689.6776,1690.563,1690.541,1691.3615,1690.8657,1691.1304,1690.8158,1691.3844
2001.5637,2003.4629,2003.7274,2003.1594,2003.552,2001.7838,2001.561,2002.8257,2002.7511,2003.5593,2002.9218,2003.2234,2002.9471,2003.6361
1734.6897,1737.0326,1735.4161,1734.4398,1733.2538,1735.2632,1739.0338,1737.212,1738.7231,1739.0728,1738.1232,1738.4386,1736.9414,1737.302
1978.7263,1981.9591,1980.9452,1978.6643,1978.4569,1979.4097,1981.7147,1979.509,1981.9084,1982.8253,1980.9001,1980.9888,1979.115,1980.5966
1968.8218,1973.8998,1972.5479,1969.6724,1967.0518,1969.3042,1976.8854,1973.4069,1974.6614,1976.9426,1977.6835,1976.4828,1976.4802,1976.5293
1754.7894,1753.851,1753.7642,1755.0693,1751.9316,1753.1683,1755.7598,1755.8806,1756.8751,1756.4446,1755.7205,1755.3678,1756.0125,1756.181
2193.357,2202.122,2203.2969,2201.2234,2206.418,2203.2812,2200.5435,2202.8765,2203.0874,2206.5212,2201.3936,2208.184,2207.9006,2211.9077
2016.71,2021.7068,2020.301,2017.5714,2014.7251,2017.073,2024.9933,2021.2959,2022.5408,2025.0251,2025.6245,2024.227,2024.3593,2024.4805
1762.4347,1761.5385,1762.0457,1763.6206,1758.5895,1763.022,1769.4553,1768.9854,1768.1951,1769.2144,1773.1504,1771.5708,1772.0653,1770.202
1619.478,1619.913,1618.4426,1620.9994,1619.3171,1621.2678,1625.5802,1623.7946,1622.9012,1622.7417,1627.7709,1627.8851,1625.9076,1625.785
1329.8682,1327.9801,1329.0087,1325.7792,1330.9042,1327.4185,1329.475,1329.4745,1330.0482,1335.0526,1335.5662,1335.8081,1335.039,1336.9111
1886.5378,1889.1399,1888.2094,1887.0085,1884.7129,1887.4264,1891.5216,1890.1375,1890.3209,1892.0404,1892.3934,1891.5568,1891.8994,1891.4084
2103.337,2106.1763,2105.1794,2103.894,2101.3289,2104.332,2108.903,2107.3508,2107.4707,2109.5042,2109.857,2108.8108,2109.2188,2108.7837
2154.3254,2157.2922,2156.2976,2154.9087,2152.3425,2155.3726,2159.9905,2158.474,2158.5898,2160.6604,2161.04,2159.9995,2160.4084,2159.9507
2066.4167,2069.7466,2068.6467,2066.841,2065.1108,2066.7253,2070.7546,2068.9873,2070.2593,2070.8472,2071.1714,2070.199,2069.7634,2069.9778
2017.4535,2020.7533,2019.6708,2017.8702,2016.1973,2017.7708,2021.6862,2019.9911,2021.2335,2021.7732,2022.1145,2021.2014,2020.7701,2020.932
1530.7589,1530.4811,1528.6226,1531.4299,1529.9688,1529.257,1531.9955,1531.019,1533.9412,1530.322,1531.1064,1530.8517,1527.0162,1529.333
7977.212,7980.421,7981.908,7985.893,7987.0073,7995.027,8000.931,8003.0127,8014.4434,8013.826,8021.251,8016.3184,8014.859,8010.683
7859.416,7863.553,7865.4316,7869.1377,7867.076,7872.877,7878.5825,7881.0024,7886.23,7888.8276,7896.918,7886.5776,7886.9272,7886.6606
826.11145,826.9671,827.08606,827.96796,827.4614,827.35474,827.2867,827.59094,828.0993,828.3657,827.7418,827.27673,827.8288,828.54895
8299.527,8304.636,8308.231,8314.456,8302.828,8316.731,8330.327,8329.344,8328.23,8335.762,8351.747,8338.811,8340.706,8338.357
7450.318,7457.875,7458.7627,7466.7144,7462.122,7461.2188,7460.5864,7463.57,7467.5483,7469.922,7464.1284,7459.039,7464.783,7470.82
8101.7305,8115.87,8118.078,8112.8877,8119.5854,8121.3535,8123.759,8130.5205,8138.632,8139.171,8151.676,8148.954,8143.623,8141.8467
7484.188,7488.3916,7491.586,7497.617,7486.8105,7499.513,7512.1436,7510.9316,7509.841,7516.888,7531.124,7519.1514,7520.9575,7519.043
7132.811,7134.315,7135.2817,7142.2905,7140.3716,7146.5254,7153.544,7154.1377,7162.202,7163.9434,7168.446,7161.945,7162.2925,7159.9146
7307.476,7318.5083,7319.8735,7318.3535,7321.006,7323.4946,7325.964,7330.6284,7336.1904,7337.222,7346.444,7342.55,7340.4355,7339.421
790.9009,790.6485,791.17065,791.85474,791.1444,791.98425,792.1212,792.2082,792.3227,792.68677,793.31366,792.1747,792.5742,792.8755
877.0689,876.8302,877.428,878.1652,877.37933,878.2727,878.40625,878.5393,878.65204,879.0624,879.72845,878.5112,878.9773,879.2967
843.4754,844.2191,844.557,844.72217,844.89624,845.4822,845.4657,845.964,846.29114,846.4645,847.36304,846.6645,846.7261,846.96094
7606.2236,7614.5605,7619.1587,7617.9453,7620.885,7625.802,7624.372,7630.309,7636.5913,7637.413,7645.6235,7641.782,7641.1865,7643.1006
4833.379,4834.7324,4837.5425,4837.1562,4838.81,4836.13,4835.7617,4838.8887,4836.831,4841.193,4839.8633,4842.843,4842.9004,4843.943
1694.9698,1694.4565,1692.5239,1693.1569,1697.1365,1695.2905,1696.8431,1692.8408,1697.7325,1693.9253,1694.4899,1701.8182,1697.031,1697.861
1407.5876,1410.4147,1410.6802,1409.586,1408.108,1409.1174,1411.5634,1411.5994,1410.4951,1412.2493,1414.7108,1413.2052,1414.799,1414.0249
10303.214,10307.735,10315.216,10314.188,10318.009,10310.981,10309.049,10317.202,10312.502,10322.623,10318.545,10325.276,10327.377,10329.984
1846.2653,1849.0602,1848.9298,1847.1178,1846.2401,1845.9161,1846.8499,1846.9319,1846.3414,1847.8448,1846.3434,1845.1045,1846.943,1847.3654
723.33746,724.5389,724.45465,724.0293,724.01904,723.98834,724.479,724.39154,724.8621,725.30035,725.4223,724.9661,725.6197,725.53955
1984.5948,1987.2449,1987.0625,1985.3798,1984.5449,1984.0183,1985.12,1985.381,1984.9236,1986.0869,1984.9467,1984.0154,1985.8721,1985.9076
1369.3612,1372.0417,1372.2864,1371.2823,1369.7867,1370.8011,1373.2433,1373.2374,1372.1412,1373.887,1376.2443,1374.7068,1376.2925,1375.5519
2378.9468,2371.6296,2372.13,2386.8398,2375.964,2382.7212,2393.3865,2393.669,2387.9329,2390.6223,2402.7947,2392.2332,2396.964,2390.7053
12270.33,12296.148,12293.809,12289.0,12283.299,12273.617,12271.927,12278.66,12275.719,12281.114,12272.171,12266.05,12287.655,12293.141
1649.0043,1651.2607,1651.152,1649.6937,1649.0654,1648.5664,1649.4775,1649.7085,1649.3607,1650.3464,1649.3866,1648.6913,1650.1968,1650.2126
701.36145,702.6507,702.59,701.87805,702.1214,702.16296,702.46704,702.6888,703.2646,703.41797,703.89856,703.52527,704.09094,703.7466
10186.172,10207.812,10205.957,10201.688,10197.473,10188.625,10187.095,10192.157,10190.34,10195.215,10187.078,10183.104,10200.067,10205.249
1168.6642,1171.0544,1171.2935,1170.3319,1169.1433,1169.9553,1171.9537,1172.0171,1171.1248,1172.5646,1174.6139,1173.4047,1174.715,1174.0552
11936.057,11962.594,11960.525,11954.28,11950.772,11941.216,11940.237,11946.573,11944.44,11951.278,11942.626,11939.075,11958.521,11963.605
1320.3555,1323.8683,1323.9224,1321.6622,1322.4569,1322.0281,1322.2689,1323.4323,1323.6226,1323.7556,1325.7267,1325.2345,1326.1086,1325.5328
1284.659,1287.6266,1287.3973,1285.9412,1286.1426,1285.7007,1286.1927,1286.9961,1286.8579,1287.2407,1288.7375,1287.8295,1288.971,1288.852
1264.3535,1266.9944,1267.3893,1266.2836,1266.5808,1265.9567,1266.3423,1266.9934,1266.5986,1267.7618,1268.3175,1267.7705,1269.4966,1269.6305
1077.5099,1078.5852,1079.021,1078.4568,1077.7938,1077.9169,1078.3127,1078.509,1077.9922,1078.929,1079.5236,1078.4435,1080.052,1080.143
975.8233,973.91754,972.983,976.41486,973.0439,974.783,978.25977,976.8077,977.9927,976.345,979.6209,976.1164,976.56915,977.3397
1103.5258,1104.7208,1104.5325,1104.5082,1103.9313,1103.9542,1104.8567,1104.5752,1105.1594,1105.6472,1105.798,1105.0378,1106.2588,1106.0248
1263.0455,1264.2211,1264.7404,1264.1364,1263.3085,1263.5194,1264.0472,1264.2026,1263.662,1264.7833,1265.4631,1264.1384,1266.0197,1266.1702
1298.3319,1299.7002,1300.264,1299.532,1298.7552,1298.861,1299.2711,1299.5618,1298.9382,1300.031,1300.7656,1299.5393,1301.4642,1301.5784
10785.167,10807.722,10811.393,10801.163,10803.387,10798.764,10801.8955,10808.109,10804.442,10814.386,10818.884,10814.298,10828.975,10830.684
1299.6713,1302.5468,1303.027,1301.6594,1301.9603,1301.3955,1301.7133,1302.6808,1302.2412,1303.4025,1304.0366,1303.4675,1305.3143,1305.4155
9416.729,9426.954,9424.997,9425.331,9420.472,9420.22,9428.172,9425.754,9430.022,9434.735,9435.568,9429.106,9440.139,9438.072
1134.3494,1135.5769,1135.3408,1135.336,1134.749,1134.7798,1135.7678,1135.5035,1136.0583,1136.5841,1136.7582,1135.9148,1137.2109,1136.9314
1015.37384,1017.8095,1017.7191,1017.06335,1016.6766,1015.80505,1015.50977,1016.0203,1015.82806,1016.4511,1015.4336,1014.9887,1016.6765,1017.3846
992.74207,984.749,991.70605,999.00275,993.4096,996.06805,1000.38214,1005.3954,999.2805,1002.8804,1014.0971,1014.77344,1017.4412,1008.7454
1181.3823,1184.2592,1184.1963,1183.4215,1182.9641,1181.9244,1181.5421,1182.1406,1181.9219,1182.6097,1181.4559,1180.9908,1182.9025,1183.7794
1213.0188,1215.9786,1215.9119,1215.1184,1214.6606,1213.5936,1213.2584,1213.8652,1213.6412,1214.4218,1213.1866,1212.7258,1214.7295,1215.5969
1019.866,1022.2352,1022.5088,1021.35974,1020.413,1021.1011,1022.6862,1022.7087,1021.91,1023.3563,1024.9028,1023.8016,1024.916,1024.505
1254.24,1256.2966,1257.0834,1256.0248,1255.8348,1255.37,1256.2728,1256.4387,1256.2615,1258.486,1258.2369,1257.9192,1259.7633,1260.2505
1218.262,1220.997,1221.3055,1220.0212,1218.8198,1219.6884,1221.648,1221.6042,1220.647,1222.4061,1224.2231,1222.832,1224.1912,1223.7234
1189.6456,1192.4475,1191.9941,1191.0992,1190.5396,1190.3232,1190.7714,1191.1989,1190.0609,1190.9557,1191.5917,1190.2249,1191.9161,1192.2145
1077.9927,1079.7944,1080.5339,1079.496,1079.4138,1079.0365,1079.7584,1079.9644,1079.9404,1081.7875,1081.623,1081.3777,1082.9431,1083.3145
1287.9319,1289.9573,1290.8162,1289.7073,1289.4495,1289.029,1289.877,1290.0249,1290.1124,1292.294,1291.9572,1291.6523,1293.551,1294.0786
1036.707,1038.8822,1039.143,1038.1952,1038.1128,1038.0048,1038.0122,1038.594,1037.8616,1038.7119,1039.21,1038.2793,1039.8197,1040.1906
1239.1381,1241.8561,1242.3196,1240.9763,1241.1564,1240.7756,1240.876,1241.4752,1240.9646,1242.127,1242.5109,1241.788,1243.4481,1243.8401
1206.8206,1209.3182,1209.708,1208.5837,1208.6201,1208.2455,1208.4033,1208.8533,1208.3168,1209.4907,1209.7618,1208.9948,1210.6404,1211.0916
1186.5017,1189.219,1189.5403,1188.2477,1187.1206,1187.9287,1189.8293,1189.7966,1188.8795,1190.6105,1192.3682,1191.0753,1192.3728,1191.9203
1318.8079,1324.7205,1327.1481,1344.4191,1359.2452,1352.2365,1340.0435,1348.409,1360.6093,1360.6737,1335.5823,1372.9064,1364.0352,1374.2839
995.99225,998.4305,998.1817,997.3215,996.91327,996.7474,997.0502,997.351,996.68243,997.4115,997.90497,997.03253,998.3634,998.5721
9169.728,9157.887,9151.172,9167.221,9163.646,9171.417,9172.013,9166.524,9188.763,9170.756,9160.68,9173.595,9171.118,9169.024
9651.379,9638.148,9632.317,9648.09,9644.727,9652.956,9654.139,9648.635,9673.469,9654.896,9644.274,9658.443,9654.718,9652.5625
1222.8889,1221.0756,1219.8906,1222.351,1221.8494,1223.1698,1223.5142,1222.5502,1226.07,1223.4575,1221.6833,1223.5247,1223.1342,1222.6466
12517.998,12505.403,12495.985,12513.134,12509.946,12516.184,12518.728,12511.05,12539.806,12520.903,12504.395,12519.987,12516.245,12517.242
11390.044,11376.816,11368.15,11384.313,11380.184,11388.786,11391.267,11383.636,11411.248,11392.669,11379.312,11392.178,11388.312,11389.868
11967.243,11953.685,11944.055,11961.981,11958.438,11965.598,11967.741,11959.609,11987.096,11967.87,11953.609,11967.94,11963.923,11965.523
1323.228,1323.8119,1322.7092,1324.8037,1325.5115,1324.2115,1324.2277,1323.9492,1326.9956,1325.5297,1321.6223,1325.3771,1325.1471,1326.3546
1336.2599,1334.2402,1332.8757,1335.306,1334.5903,1336.1656,1336.4758,1335.2661,1339.0309,1336.2124,1334.4929,1335.9647,1335.3497,1335.5176
1278.8075,1276.9618,1275.7712,1277.9048,1277.4446,1278.7567,1279.198,1278.0186,1281.928,1279.4581,1277.5667,1279.1752,1278.5437,1278.6326
1397.9353,1395.7635,1394.3666,1396.9403,1396.2112,1397.6744,1398.1031,1396.9452,1400.8104,1398.0083,1396.0692,1397.6211,1397.1212,1397.1858
1388.4136,1387.0826,1385.9077,1387.9454,1386.9567,1388.9957,1391.1571,1389.4203,1391.4794,1390.5653,1390.0293,1391.5853,1391.1257,1390.1664
1169.0397,1167.2823,1166.2142,1168.6887,1168.1383,1169.4484,1169.5804,1168.5706,1171.9658,1169.2017,1167.7251,1169.5034,1168.9932,1168.7605
1518.04,1516.5822,1515.3058,1517.5338,1516.497,1518.6746,1521.0598,1519.1736,1521.335,1520.377,1519.8315,1521.5289,1520.9764,1519.9371
1210.0155,1210.4984,1209.3163,1211.3431,1211.8855,1210.8007,1210.7351,1210.3849,1213.029,1211.6654,1208.0228,1211.3784,1211.3004,1212.304
1264.773,1265.0353,1263.9075,1265.9434,1266.2784,1265.3687,1264.8274,1264.6376,1267.5679,1265.4923,1262.0222,1265.1287,1265.0967,1265.9824
1118.6306,1117.0142,1115.9711,1118.1373,1117.6752,1118.909,1119.1707,1118.2422,1121.5856,1119.1774,1117.4451,1119.1504,1118.8025,1118.3737
1451.1892,1449.6361,1448.424,1450.6826,1449.6096,1451.8087,1454.3771,1452.4021,1454.6125,1453.9117,1453.2463,1454.7637,1454.2784,1453.4203
1424.2898,1424.0582,1422.8103,1424.4324,1424.6307,1424.7096,1424.6848,1424.0593,1426.9106,1424.3536,1422.7557,1425.1278,1424.3354,1424.2981
1302.5409,1302.1188,1300.8568,1302.5543,1302.5247,1302.8347,1302.7468,1302.1606,1304.6168,1302.0663,1300.7727,1302.7164,1302.1091,1302.1036
11783.564,11813.303,11822.433,11811.441,11823.15,11805.881,11799.04,11810.763,11816.336,11831.843,11812.019,11836.618,11837.407,11856.343
1581.795,1585.5731,1586.8895,1585.4736,1586.8167,1584.6754,1583.6437,1585.2275,1585.8927,1587.7236,1585.1604,1588.1229,1588.4121,1590.8827
1445.2174,1445.8984,1447.4868,1449.1743,1450.9182,1449.4806,1447.8549,1449.6956,1450.7211,1452.3392,1449.509,1453.5923,1453.9542,1455.1606
2065.7305,2065.7234,2065.8862,2068.4797,2068.5432,2067.5608,2066.4873,2068.427,2069.7002,2069.0273,2066.7285,2069.2932,2068.507,2069.4238
1400.8638,1400.0452,1399.1489,1401.0591,1401.3936,1401.7052,1400.851,1400.5814,1402.9104,1400.0708,1398.6627,1400.8037,1400.3788,1400.7074
1399.617,1397.5227,1397.2491,1399.1245,1398.7981,1399.8597,1399.5531,1399.0117,1401.884,1399.5365,1398.0508,1399.9087,1399.8806,1399.5969
1339.1196,1338.321,1337.5322,1339.262,1339.641,1339.956,1339.1688,1338.8573,1341.2812,1338.5676,1337.1886,1339.2869,1338.7913,1339.1134
1280.0938,1278.444,1278.2654,1279.6891,1279.6593,1280.572,1280.3076,1279.6875,1282.523,1280.5394,1279.1115,1281.1229,1280.7667,1280.6215
10960.786,10968.525,10960.73,10974.602,10980.903,10968.856,10968.892,10968.895,10987.292,10980.008,10950.427,10980.407,10980.163,10990.066
12050.615,12059.48,12051.259,12066.203,12074.216,12060.044,12060.056,12060.355,12080.843,12072.947,12040.856,12074.204,12072.718,12085.549
1281.4438,1280.7124,1279.9984,1281.5829,1282.0209,1282.2972,1281.5619,1281.1648,1283.775,1281.2117,1279.7782,1281.9258,1281.3542,1281.7311
1338.083,1336.0403,1335.936,1337.4673,1337.3655,1338.4944,1338.2698,1337.5352,1340.902,1338.6941,1337.2688,1339.2511,1338.7607,1338.7122
11518.591,11528.132,11520.523,11533.985,11541.921,11528.235,11529.135,11529.366,11549.09,11542.881,11511.089,11544.608,11543.085,11554.836
11571.674,11561.9,11554.18,11568.269,11559.489,11575.054,11592.15,11580.715,11592.466,11587.678,11587.219,11597.69,11595.202,11587.696
12105.286,12095.101,12087.18,12101.823,12092.961,12108.904,12126.7,12114.952,12126.995,12121.841,12121.676,12132.663,12129.966,12121.995
8627.84,8616.835,8611.535,8626.063,8623.12,8630.174,8630.658,8624.425,8648.43,8631.336,8621.056,8635.409,8631.696,8630.488
11011.595,11002.841,10995.672,11008.305,11000.271,11015.102,11030.345,11020.188,11031.539,11025.83,11026.161,11036.427,11033.928,11026.294
11762.947,11758.692,11753.127,11766.911,11772.119,11769.868,11768.104,11765.841,11779.693,11766.975,11753.1875,11772.947,11770.307,11776.6045
12228.107,12213.946,12213.247,12224.537,12224.172,12230.103,12224.64,12222.707,12242.495,12225.297,12216.102,12233.725,12232.321,12231.617
11302.188,11303.247,11295.395,11304.924,11307.255,11304.714,11302.518,11300.768,11317.487,11300.011,11290.872,11309.267,11304.156,11304.477
10754.849,10755.508,10747.834,10757.314,10759.159,10756.916,10755.884,10753.797,10769.339,10753.857,10744.12,10761.568,10757.286,10757.674
11634.444,11623.153,11621.846,11631.048,11631.694,11636.959,11629.394,11629.528,11646.456,11628.451,11621.212,11638.48,11637.539,11635.225
12874.858,12870.766,12862.219,12865.1455,12866.421,12865.623,12864.439,12861.362,12878.41,12882.871,12849.398,12860.044,12854.971,12870.661
12305.498,12301.322,12295.329,12309.661,12315.659,12313.062,12311.209,12308.745,12323.438,12310.09,12296.275,12317.078,12313.59,12320.234
11194.195,11189.561,11184.401,11197.075,11201.186,11200.161,11196.702,11195.118,11209.261,11194.689,11182.784,11200.347,11198.147,11202.99
7533.332,7541.2114,7543.4736,7539.722,7541.605,7537.898,7537.1255,7540.0835,7538.069,7546.058,7535.751,7540.5947,7547.8994,7548.986
16712.475,16726.89,16722.045,16709.422,16719.25,16706.197,16701.842,16698.441,16707.658,16700.242,16690.916,16699.004,16700.682,16704.514
5645.8203,5646.6777,5650.915,5651.4463,5652.3335,5650.741,5645.355,5642.5767,5652.9937,5650.52,5638.408,5642.3486,5649.665,5657.551
7584.92,7589.054,7590.144,7591.2954,7589.0786,7587.2256,7589.591,7599.613,7593.167,7593.7695,7586.0635,7596.668,7598.4116,7598.06
7752.561,7778.3467,7780.694,7785.4644,7792.854,7766.2153,7763.8467,7792.1016,7775.6177,7782.69,7776.941,7797.1123,7798.4136,7806.2646
17913.871,17898.27,17893.287,17902.898,17894.984,17907.06,17919.01,17907.146,17916.834,17911.625,17917.783,17917.975,17912.791,17916.89
6186.904,6197.8677,6206.4766,6190.977,6202.465,6197.8765,6202.565,6212.094,6210.634,6221.8145,6234.0205,6241.971,6239.5225,6231.7383
16813.88,16814.193,16816.615,16811.648,16794.879,16820.074,16849.664,16843.953,16832.535,16840.91,16875.676,16867.238,16863.984,16859.629
