V1,V2,V3,V4,V5,V6
8139.0605,8423.905,8758.269,9049.461,9325.369,9604.6
3171.225,3263.5024,3372.8289,3464.0305,3542.734,3638.4053
1904.4001,1955.6278,2012.4585,2057.5774,2097.1418,2146.7368
2893.8687,3005.7227,3130.335,3235.4133,3327.2197,3421.6792
9631.17,10005.611,10429.45,10793.158,11134.484,11466.805
3263.5752,3363.4111,3489.4514,3595.5454,3706.2646,3811.9585
3973.7024,4075.2668,4200.423,4306.0215,4417.687,4509.7236
18739.594,19525.95,20447.54,21215.31,21888.088,22660.277
3559.7668,3660.0393,3777.0225,3874.5164,3963.7769,4054.0698
3584.559,3697.4,3830.1714,3942.6294,4046.5427,4153.6245
3122.4883,3183.5938,3245.1582,3295.3796,3337.0798,3370.2837
13550.312,13940.584,14358.281,14704.432,15008.158,15270.586
8533.733,8788.367,9097.578,9366.196,9635.626,9901.787
2931.3215,3013.8904,3103.269,3178.9077,3245.6772,3312.2812
4167.7437,4307.0137,4459.6724,4581.4346,4681.022,4775.8267
2627.5916,2696.3894,2782.3083,2840.6807,2882.6335,2947.6597
6145.96,6321.5596,6532.859,6676.1616,6770.0244,6918.7246
3519.5425,3614.3962,3727.209,3823.0093,3918.3389,4007.9814
3599.6567,3708.6436,3834.7449,3941.082,4046.6978,4143.093
3742.487,3840.5269,3957.708,4056.9165,4154.965,4249.8213
2591.9492,2666.159,2757.3613,2829.2515,2901.69,2990.4004
3973.1714,4101.4,4264.7627,4406.117,4561.6533,4736.6567
9869.735,10171.315,10518.859,10810.93,11106.66,11343.539
2658.3123,2725.3457,2794.2295,2848.6172,2900.9531,2964.9424
3371.6504,3499.049,3631.0957,3734.011,3814.5522,3925.761
3910.4622,4035.7002,4175.3716,4289.706,4396.1406,4514.1113
16451.938,17027.79,17704.066,18284.354,18835.45,19444.215
9697.247,10099.244,10562.422,10956.949,11308.294,11700.097
3037.726,3144.703,3266.102,3368.357,3456.4224,3558.4153
3685.4626,3808.91,3962.2124,4086.7717,4209.297,4348.7666
12666.463,13046.49,13492.888,13839.872,14215.403,14612.592
2884.9978,2960.214,3049.489,3127.864,3209.1082,3285.9023
1938.2318,1993.5349,2054.7717,2104.6995,2151.1824,2194.2932
2920.0505,2993.5845,3073.6235,3140.7285,3201.9363,3258.313
3080.2,3153.9893,3235.6316,3301.8242,3365.2742,3418.5942
6508.6895,6626.0933,6758.053,6866.203,6972.5015,7054.8774
3137.7236,3245.3108,3365.0537,3463.4492,3551.1353,3639.1206
18662.043,19621.266,20768.26,21774.586,22798.84,23791.426
3099.2854,3181.145,3279.3914,3361.7002,3438.0718,3513.4631
3371.594,3507.7478,3653.989,3770.965,3866.0396,3961.3762
3256.787,3364.8086,3484.615,3576.6628,3659.7976,3765.1794
3181.7322,3274.3533,3382.9802,3477.3677,3564.2478,3658.3237
4739.8516,4919.1113,5133.637,5313.0635,5493.213,5668.765
1687.7966,1694.7504,1699.2091,1706.0242,1704.8063,1702.7772
3568.7258,3566.359,3558.8381,3563.4348,3557.3618,3552.3906
7127.1,7125.8525,7120.215,7125.0244,7119.2256,7114.085
1987.483,1999.4595,2010.5903,2013.9681,2013.2891,2022.1598
6593.991,6635.7007,6675.5645,6712.859,6735.4487,6747.0005
2061.627,2071.147,2076.8665,2086.458,2087.496,2088.7678
4482.5444,4614.179,4751.978,4867.8125,4937.6523,4981.5635
6154.789,6117.227,6052.594,6056.8364,6083.0264,6059.433
3243.811,3336.048,3434.91,3514.667,3580.9534,3638.8232
3578.7058,3593.3733,3604.1367,3620.9453,3621.5046,3626.374
3020.665,3083.133,3149.3643,3203.7715,3246.2742,3279.2659
3576.401,3581.2854,3581.845,3589.1035,3584.5269,3586.9482
3399.3682,3504.6199,3616.8213,3711.1362,3788.3193,3863.5903
3276.9321,3274.6216,3269.9478,3270.9236,3269.7705,3268.8752
2561.537,2594.8687,2630.5195,2658.61,2680.2573,2703.8005
4253.8726,4246.997,4229.6333,4234.5127,4235.9355,4228.4585
1083.0818,1075.961,1063.5549,1063.979,1068.1904,1062.69
3492.5857,3569.7917,3651.014,3716.924,3775.909,3821.5977
1540.327,1541.4484,1541.7981,1543.8265,1541.5817,1541.6904
3222.8877,3305.596,3392.157,3460.4565,3498.0845,3534.9893
4650.352,4799.1655,4960.95,5079.06,5179.8237,5270.876
5099.712,5132.785,5161.236,5163.8735,5181.09,5196.059
4916.959,5111.4883,5320.4014,5493.1855,5622.884,5757.165
3407.5374,3528.007,3673.446,3770.2031,3872.567,4015.5283
11215.017,11729.4375,12300.315,12769.586,13164.941,13579.67
2580.6726,2668.1306,2764.5347,2842.1072,2915.563,2997.8198
2642.6208,2754.038,2875.3828,2979.714,3066.4639,3157.856
4428.383,4660.103,4932.3193,5154.8325,5373.938,5631.716
9250.16,9764.633,10325.996,10780.59,11154.671,11555.736
3121.8599,3301.462,3528.4663,3718.1567,3913.9917,4142.2695
17651.414,18597.79,19777.293,20728.436,21673.062,22808.562
2383.9258,2491.7563,2621.1636,2728.354,2820.1519,2931.5596
4469.9746,4650.4336,4855.6943,5026.6597,5188.677,5348.111
2427.8257,2552.502,2702.7983,2832.9106,2956.9243,3097.3042
10854.695,11257.171,11717.366,12115.122,12430.818,12820.901
3932.8057,4109.241,4308.636,4467.717,4607.671,4760.9966
3250.8198,3367.6514,3502.1602,3614.9841,3726.5527,3853.1216
16769.93,17582.135,18459.73,19147.375,19663.557,20390.492
2317.3997,2322.988,2327.4133,2318.995,2327.6545,2338.0293
14493.499,14585.779,14689.756,14690.979,14753.016,14890.556
3760.5645,3919.7686,4104.452,4254.9517,4385.652,4546.9946
2935.9004,3067.875,3219.875,3348.8271,3461.663,3581.6145
2912.2532,3018.1255,3149.6145,3266.812,3422.951,3536.77
5690.747,5965.872,6288.467,6537.4106,6751.4746,7027.7275
3249.2063,3367.7158,3504.4097,3609.139,3703.475,3832.977
3532.9539,3714.455,3931.826,4115.1675,4275.6523,4474.0127
13526.706,14066.766,14707.411,15260.116,15784.287,16334.09
2969.5088,3088.8342,3239.2153,3367.8674,3496.437,3644.0405
9917.445,10353.64,10880.186,11314.123,11719.656,12185.589
15764.193,16740.244,17907.605,18895.107,19795.145,20870.262
2978.6045,3113.0952,3269.8535,3398.6567,3511.5645,3638.956
3413.0945,3546.914,3697.2441,3812.1294,3909.624,4024.4207
4584.0327,4734.913,4890.17,5001.2905,5173.98,5309.6963
11517.722,12022.532,12601.098,13074.99,13486.021,13926.3125
9044.902,9346.299,9700.631,10009.657,10301.517,10589.387
2182.4043,2273.3347,2378.3735,2465.1033,2544.1719,2626.6514
2906.1667,3046.8025,3198.7031,3325.0479,3422.6365,3538.0024
2847.2363,2964.4263,3087.2449,3181.1892,3255.5476,3357.8857
3222.073,3344.5288,3478.2666,3585.9634,3677.29,3799.2441
3037.85,3166.7437,3321.4736,3454.332,3578.7974,3723.386
2427.1191,2546.3608,2682.7815,2794.5713,2893.1804,3009.4253
16039.689,16899.758,17941.54,18838.367,19719.018,20726.81
2155.4233,2255.1729,2367.2122,2458.9578,2537.4854,2625.2783
2697.6533,2831.3066,2978.4294,3104.643,3219.151,3330.5864
3109.5815,3258.754,3425.0752,3566.6936,3695.1316,3822.9229
14857.027,15747.484,16795.982,17644.387,18381.98,19290.21
2721.3467,2835.5598,2965.5393,3072.2546,3167.0586,3263.0093
2482.1677,2567.5361,2674.8457,2765.7122,2860.54,2968.9028
5419.658,5651.6,5928.0186,6147.4404,6336.0215,6574.066
3221.8286,3381.787,3573.442,3730.7656,3872.2822,4046.9404
3075.6758,3219.5444,3390.2178,3539.7095,3685.9192,3838.2964
8024.131,8499.748,9071.299,9524.072,9904.49,10389.223
6007.441,6008.0005,6004.2603,6007.203,6005.895,6001.7856
2322.8066,2328.1968,2331.0627,2335.1194,2334.77,2337.88
3635.2283,3645.623,3654.461,3665.6917,3671.6245,3667.477
2906.967,2923.5881,2939.6643,2954.9387,2956.1719,2959.3232
1610.905,1613.7053,1614.8024,1620.1516,1614.1581,1614.3516
3863.6143,3999.8848,4141.207,4255.4746,4306.802,4322.1895
4891.0146,4968.688,5055.147,5114.049,5166.1626,5183.302
16823.09,17443.83,18138.488,18715.115,19226.55,19741.188
1996.8035,2066.4814,2147.06,2215.902,2283.3167,2347.6406
2912.4082,2993.3032,3090.5923,3172.7449,3254.8281,3336.1482
3968.9983,4099.374,4246.619,4368.9614,4498.0996,4618.1226
7099.83,7482.269,7913.804,8240.102,8506.414,8853.473
2854.6816,2919.2036,2983.9229,3033.8325,3072.017,3122.3667
2117.8057,2176.9683,2241.328,2291.2676,2331.2683,2384.4683
3805.1968,3961.8777,4149.9067,4294.4307,4420.0977,4577.041
8485.514,8928.639,9486.614,9969.93,10457.784,11019.2295
7161.116,7456.4688,7774.1895,8032.504,8258.352,8466.34
2635.9163,2696.183,2759.8657,2809.249,2852.3894,2905.616
2980.3176,3081.7295,3192.351,3285.3704,3364.893,3448.9102
2002.051,2076.8777,2151.0286,2208.4282,2247.642,2302.9448
2293.396,2366.085,2449.1975,2520.6128,2584.443,2660.9497
12056.207,12513.999,13049.063,13501.773,13941.42,14362.82
3294.7776,3386.1702,3486.012,3567.9631,3639.4407,3711.7666
15173.504,15676.053,16249.463,16740.936,17205.205,17652.025
3515.7793,3651.1729,3810.542,3942.608,4068.9639,4194.0166
2306.843,2335.5332,2364.2314,2377.086,2395.5,2416.6035
3425.743,3539.7957,3668.4888,3773.8054,3870.715,3987.212
3618.025,3800.4421,3992.85,4152.423,4282.792,4415.9873
4375.007,4512.8027,4676.35,4815.5674,4954.4624,5088.5684
2457.854,2575.2415,2711.0042,2824.38,2927.6216,3036.0261
4967.703,5268.6626,5642.6772,5927.5835,6219.494,6583.205
3121.708,3204.5833,3298.9648,3377.665,3448.623,3513.0789
2989.6033,3081.2578,3190.361,3283.1682,3374.251,3474.2144
3243.8823,3329.8992,3424.1611,3499.4497,3560.0962,3607.8037
1810.211,1814.9371,1817.2063,1824.5559,1824.5322,1820.8385
3966.421,4068.2234,4176.1147,4258.243,4300.186,4339.7095
8329.277,8347.452,8354.568,8375.342,8380.195,8359.533
6739.6855,6780.484,6818.3633,6854.3315,6875.21,6870.628
1990.4746,2007.543,2026.4385,2037.8147,2045.6567,2051.2388
4137.279,4145.31,4146.7544,4159.768,4152.2534,4151.5215
3092.1694,3167.739,3249.9883,3312.2917,3351.3533,3384.041
10289.383,10331.761,10357.986,10400.246,10418.351,10399.036
8340.172,8459.359,8581.846,8687.48,8731.614,8787.549
2379.029,2396.1812,2408.4275,2423.834,2424.4805,2424.6765
4121.2046,4245.2583,4380.3647,4485.927,4560.4404,4624.4126
6087.3057,6301.3857,6550.4463,6759.562,6954.9253,7164.532
6237.477,6454.4795,6713.471,6931.873,7140.2656,7344.427
15665.006,16267.771,16963.459,17547.768,18124.672,18656.486
3396.1035,3502.3037,3625.293,3730.8142,3846.7656,3949.333
3109.5527,3216.4275,3340.162,3446.7788,3543.1782,3650.1904
1926.1664,1989.966,2061.7764,2121.5244,2170.6543,2228.581
5623.6104,5848.6426,6116.076,6347.505,6572.793,6788.0186
4899.912,5053.832,5236.1,5390.3306,5564.378,5717.041
3360.7861,3478.6797,3609.3337,3718.9846,3838.919,3936.829
5349.997,5587.411,5866.7393,6109.294,6344.427,6574.53
3203.0789,3361.8433,3535.405,3674.07,3784.0793,3904.5054
3309.635,3439.7295,3594.683,3730.4238,3854.4272,3999.8303
3350.311,3492.9314,3655.8257,3794.9932,3919.171,4055.665
2703.3499,2788.448,2888.6777,2972.8882,3051.4653,3136.4216
4083.5405,4210.3174,4359.202,4489.9473,4618.1426,4743.6523
10805.163,11133.967,11514.67,11836.471,12202.421,12520.488
5073.8193,5240.1,5431.1646,5588.902,5723.818,5875.905
9752.403,10080.873,10476.32,10813.011,11158.56,11494.337
16563.947,17198.648,17955.602,18588.338,19212.031,19943.172
3098.5784,3174.684,3269.3523,3360.025,3471.5461,3548.9634
3193.2969,3331.2559,3504.7332,3655.5103,3812.0527,3987.5688
12243.866,12720.581,13297.326,13770.875,14212.207,14738.031
3110.7537,3247.9856,3410.0151,3547.776,3674.883,3811.419
14890.821,15444.18,16108.876,16666.303,17213.68,17781.98
19560.76,20314.469,21173.043,21899.8,22539.984,23228.578
3645.3994,3770.29,3909.452,4028.2456,4142.8833,4246.2964
7066.6577,7365.5806,7700.607,7979.3604,8240.703,8478.011
4184.319,4318.611,4458.4443,4564.973,4669.385,4787.095
12559.66,13155.752,13798.666,14318.747,14749.274,15292.886
3196.3662,3305.1736,3431.393,3541.904,3648.715,3753.9307
3540.7153,3665.0618,3799.3987,3911.038,4004.5244,4090.16
3362.6504,3491.0771,3642.7131,3773.4058,3901.8733,4034.441
3228.8792,3311.5684,3405.2598,3485.6995,3561.899,3634.9497
3162.9702,3264.1836,3385.527,3480.1484,3567.226,3662.2485
2496.7168,2591.8599,2704.272,2798.711,2881.2205,2979.4514
1964.9626,2023.964,2094.9421,2155.927,2218.8352,2283.559
13407.102,13839.153,14343.83,14772.921,15189.346,15602.896
14729.365,15320.446,15996.645,16561.445,17048.658,17586.156
3237.6406,3356.2454,3497.8486,3618.042,3726.1323,3853.1895
3984.203,4122.0195,4278.9126,4409.289,4522.789,4640.6157
17248.941,18043.498,18951.955,19705.797,20353.588,21043.861
3423.2434,3524.6062,3635.5935,3725.6597,3809.8906,3881.0134
5192.8374,5207.7227,5219.993,5237.0957,5238.926,5243.0015
4172.01,4204.152,4231.904,4258.29,4264.283,4274.4805
3473.5713,3501.6328,3532.5903,3552.367,3572.5703,3578.265
3718.4768,3812.449,3913.7769,3998.806,4087.4783,4138.308
3381.2883,3485.4678,3598.6726,3687.9944,3755.2856,3815.0723
2825.1638,2848.2263,2862.7124,2883.416,2883.5537,2884.7498
4059.7507,4166.393,4270.378,4349.3203,4394.586,4459.19
2595.2686,2600.3906,2604.573,2610.8826,2613.6013,2611.0205
1271.9816,1272.0328,1269.6185,1272.7509,1269.1368,1267.8228
4398.777,4430.839,4463.644,4492.609,4508.209,4523.18
1160.075,1162.2035,1162.5309,1165.3892,1162.6719,1164.2678
2069.9497,2074.9805,2078.1528,2084.1533,2085.6855,2083.9766
1558.8536,1577.8855,1596.534,1611.3298,1620.6288,1628.4264
5224.9727,5276.554,5326.2793,5370.241,5390.0625,5400.5547
2868.159,2868.6501,2865.9482,2868.9473,2867.7827,2866.8499
2505.716,2514.517,2522.935,2525.7026,2525.4177,2533.154
4156.244,4123.5156,4066.9653,4065.6587,4092.8691,4069.9912
3794.1707,3841.0466,3891.1792,3934.1306,3982.5046,4032.3535
3249.7974,3254.6492,3256.855,3265.5967,3262.1804,3263.7285
3614.6006,3729.6396,3854.5142,3955.413,4032.7412,4108.51
1835.8674,1851.394,1866.8346,1880.9744,1888.9839,1897.3069
5827.47,5853.5146,5874.827,5897.661,5912.204,5918.7676
4339.5986,4354.202,4368.2305,4386.0293,4386.6025,4387.051
3665.8542,3701.9954,3738.165,3766.8635,3781.158,3795.4824
3414.9136,3516.1196,3625.286,3714.1646,3784.642,3848.3452
4401.5005,4401.0874,4397.324,4400.7256,4395.6567,4394.3975
3359.2646,3468.7827,3576.909,3660.801,3722.109,3801.7231
1531.0186,1534.9885,1537.347,1541.2115,1540.4513,1539.2852
1088.2954,1099.9622,1111.1772,1121.0259,1126.8586,1131.6133
3598.7346,3610.5542,3616.9412,3632.816,3634.4307,3633.1738
7632.2734,7692.962,7750.9014,7800.086,7824.555,7841.2188
5657.6416,5687.8564,5717.655,5747.8477,5767.0366,5766.788
2595.6956,2610.2466,2618.4329,2630.9912,2630.191,2632.3508
1250.877,1244.5912,1234.3716,1234.1277,1240.4849,1236.8467
6855.754,6841.1313,6801.454,6809.181,6819.6147,6818.5796
4516.922,4514.216,4507.756,4509.542,4509.1133,4510.873
2348.1108,2348.7407,2346.3276,2350.0725,2353.0442,2361.8926
2819.9636,2834.1802,2847.2458,2855.7305,2862.5764,2876.0142
3284.0417,3284.6758,3284.0742,3292.2249,3288.2412,3298.259
3857.885,4045.8237,4269.4844,4438.379,4573.515,4742.7886
1669.4778,1674.7896,1679.9492,1684.7498,1687.4377,1688.3995
2308.736,2301.5486,2288.7095,2289.9163,2296.3296,2291.437
5043.883,5042.739,5040.0073,5041.4673,5047.3115,5042.742
8535.604,8501.559,8436.17,8441.796,8475.316,8463.015
4567.484,4561.726,4539.625,4549.22,4551.137,4560.1274
3544.9182,3523.6812,3486.0337,3487.121,3507.345,3493.31
3371.7795,3392.9253,3407.3774,3422.9814,3416.999,3420.4402
2097.3418,2096.7444,2092.5122,2095.6663,2094.9814,2091.049
4103.2197,4138.221,4165.0273,4185.0947,4190.5063,4203.5527
5946.855,6199.694,6477.112,6705.394,6923.119,7113.6875
4538.3833,4718.168,4913.814,5076.7915,5220.8906,5356.825
4260.5337,4409.182,4579.1973,4726.2686,4865.9004,5002.032
3895.8943,4017.7974,4153.9536,4266.5566,4394.8774,4506.5107
2450.8594,2543.6707,2649.352,2740.0417,2826.3918,2909.6687
4752.9883,4908.4644,5073.97,5212.376,5360.688,5477.7163
3483.7974,3589.6553,3711.7644,3815.085,3912.7886,4007.9082
2325.959,2406.962,2497.8489,2562.9092,2624.9836,2673.9385
2518.7004,2597.6697,2686.4756,2750.049,2813.359,2863.844
3169.8823,3261.1821,3366.4192,3453.8062,3531.5654,3616.2722
4346.786,4521.3354,4724.0884,4895.126,5051.29,5214.7407
3407.7515,3569.336,3760.3306,3925.3564,4082.046,4247.876
4413.838,4604.52,4821.9707,5002.272,5166.596,5325.1426
15176.324,15942.021,16807.137,17517.55,18145.725,18782.059
2595.453,2664.5964,2738.7485,2802.7488,2854.1504,2906.4172
6693.759,6894.125,7125.419,7305.5938,7475.436,7681.314
3474.135,3597.9033,3737.9756,3854.1206,3969.4937,4079.0635
4681.1284,4880.0947,5108.41,5296.8213,5477.345,5648.8555
17564.266,18372.953,19348.318,20176.34,20986.645,21818.506
3189.963,3292.1514,3410.9238,3508.551,3595.0715,3701.9917
3046.4983,3123.8079,3209.2927,3279.948,3340.2178,3395.5776
2391.2568,2455.3706,2521.768,2575.6282,2610.6833,2645.0518
5693.374,5927.798,6184.6113,6395.4956,6560.8174,6715.787
2927.9055,3036.9255,3156.8325,3255.6252,3337.0383,3417.678
2706.8838,2778.4646,2859.0496,2919.593,2965.243,2999.6763
3786.682,3907.9907,4044.2266,4160.7686,4267.207,4369.3135
2632.7874,2722.444,2826.8486,2917.531,3019.5537,3106.955
8846.4375,9148.53,9487.917,9781.622,10067.776,10342.148
2801.877,2935.1191,3089.6885,3217.2178,3330.5012,3455.2446
11895.637,12420.206,13025.28,13519.896,13944.508,14439.912
2713.3533,2800.3237,2897.0505,2979.257,3053.3738,3125.3271
2567.0515,2652.7788,2749.2593,2830.51,2898.1882,2976.717
3513.7297,3653.3677,3817.8137,3954.0398,4082.5112,4214.105
14028.066,14671.951,15413.087,16028.189,16584.777,17177.072
5948.846,6129.884,6358.6504,6560.659,6780.852,6974.8213
2290.5947,2374.9797,2470.6052,2550.9219,2618.8474,2693.3962
8005.107,8269.168,8568.25,8815.57,9012.266,9242.292
5272.6025,5270.44,5263.746,5263.417,5268.3613,5276.359
1335.7706,1336.5793,1335.4456,1339.6531,1340.8837,1343.373
3439.184,3522.404,3610.961,3679.3486,3720.5977,3758.1353
2653.1292,2662.9414,2669.1387,2680.0186,2683.2273,2678.854
3829.0056,3836.8875,3841.735,3847.0186,3845.335,3842.7803
6536.3516,6524.2456,6502.716,6505.3213,6510.7886,6492.573
5271.832,5301.5747,5332.069,5351.093,5366.4077,5370.275
1663.3547,1669.412,1675.3386,1681.8145,1679.7897,1682.1519
2294.7734,2308.3877,2318.738,2330.625,2335.961,2334.183
1603.551,1607.8179,1609.7495,1616.2988,1617.966,1612.6095
4071.0562,4186.7266,4305.0664,4401.373,4441.2754,4491.0464
11053.745,11292.332,11536.638,11726.764,11807.807,11899.34
2447.391,2502.432,2559.0454,2600.4253,2622.0215,2648.7083
7280.152,7296.8696,7306.728,7322.08,7319.9214,7313.1055
2659.011,2663.722,2664.5046,2670.5151,2664.292,2663.8792
2759.5305,2838.587,2918.0916,2984.0024,3035.554,3074.8179
3293.772,3394.1978,3494.6426,3572.3467,3638.2285,3717.214
11424.916,12020.611,12723.631,13317.964,13874.66,14474.577
2071.2192,2132.8564,2199.942,2238.1565,2282.9067,2332.8945
2128.9307,2214.6235,2303.8486,2380.544,2451.1624,2517.237
2887.4058,2964.6848,3045.32,3112.7441,3176.2073,3222.5503
2935.483,3060.0044,3183.1313,3278.5264,3329.4844,3406.4048
4291.5806,4370.3047,4460.8887,4503.3687,4629.3525,4673.408
6192.409,6225.73,6257.9043,6256.283,6409.844,6418.328
14892.145,15196.975,15552.003,15787.729,16099.585,16383.989
3709.0134,3858.7383,4027.1152,4172.767,4304.143,4461.136
5185.5474,5408.7075,5664.417,5882.4546,6078.1035,6314.711
10123.244,10296.445,10430.741,10548.095,10707.46,10771.637
2999.1304,3145.7944,3314.6987,3462.7148,3610.0889,3746.4067
4225.0225,4379.4497,4569.8154,4733.1997,4911.8135,5066.1787
2126.798,2197.518,2283.3362,2352.2883,2421.6384,2499.78
4009.7573,4184.0537,4382.952,4539.8184,4686.5825,4844.8193
4980.9316,5146.7275,5335.718,5441.5815,5586.9175,5753.108
17351.576,17920.469,18523.115,18942.047,19362.58,19810.154
8809.296,8902.512,8945.489,9025.701,9154.121,9157.072
20622.988,21596.559,22684.21,23570.95,24390.81,25191.418
4970.1416,5088.709,5224.171,5319.4634,5458.616,5546.9756
18686.312,20064.309,21683.305,23003.992,24191.88,25633.035
3511.1956,3612.4048,3697.6396,3784.4102,3846.4717,3900.5757
4386.0312,4511.5283,4618.9185,4735.6035,4813.933,4877.209
3954.6392,4130.0,4313.2114,4447.97,4554.1064,4684.5835
2889.0205,2984.638,3081.5789,3143.9087,3184.1265,3244.3079
5362.0586,5443.7334,5513.1484,5578.078,5673.413,5678.1055
5247.118,5472.3154,5721.464,5912.7275,6133.414,6315.373
4924.872,5150.7456,5415.0596,5617.576,5814.0938,6047.2056
4784.4307,5021.8164,5286.525,5498.413,5699.2217,5933.6284
5318.9883,5600.198,5920.995,6183.124,6410.6294,6688.545
3954.366,4039.4219,4127.601,4150.8877,4241.9766,4303.291
4042.9,4238.5693,4486.29,4697.8447,4915.736,5164.9326
3764.0967,3910.7566,4064.0427,4182.9395,4278.172,4360.9277
2525.0,2616.6384,2709.579,2785.685,2827.4436,2871.7046
4323.165,4461.9375,4615.9673,4748.1875,4868.4717,4984.543
3967.2732,4145.7134,4343.1963,4500.079,4636.372,4780.9326
2548.94,2655.6396,2772.295,2861.7239,2938.3003,3013.7832
3344.2832,3420.1384,3490.1658,3557.1772,3613.1855,3637.914
9709.12,9829.789,9922.857,10049.089,10179.919,10191.018
14091.86,14341.598,14601.247,14626.333,14906.701,15101.602
3278.8315,3425.813,3596.4478,3741.5347,3875.216,4026.9436
3277.663,3420.1619,3587.6514,3728.1357,3855.5386,4002.0496
3742.3147,3873.8623,4040.544,4165.3076,4307.621,4478.7534
14577.696,14958.691,15382.314,15440.535,15854.0625,16277.361
3962.4248,4065.3457,4181.66,4255.8687,4336.6284,4440.561
3224.4563,3265.3032,3306.233,3312.6484,3341.299,3375.8938
3883.1172,4020.901,4181.6885,4307.709,4436.929,4557.0444
5218.392,5266.1113,5313.8013,5351.9688,5368.3867,5386.3267
4509.623,4675.0405,4857.131,4995.6846,5095.8496,5174.223
1212.7194,1231.2892,1251.4827,1267.108,1277.8584,1287.0116
10232.567,10423.381,10630.768,10798.674,10929.996,11051.603
2803.9006,2910.221,3039.4575,3148.3672,3258.315,3384.0557
4697.257,4874.5273,5091.216,5270.502,5433.4175,5628.3438
4073.001,4226.3784,4410.667,4565.797,4738.633,4876.067
3335.7544,3475.8923,3641.3032,3784.0283,3922.2178,4064.8652
